group	map	index	label	x	y	elevation	dest_group	dest_map	dest_warp
0	109	0	出入口1: (29,12) -> 组01 地图116 #0	29	12	0	1	116	0
0	109	1	出入口2: (29,39) -> 组01 地图114 #0	29	39	0	1	114	0
0	109	2	出入口3: (29,34) -> 组01 地图111 #0	29	34	0	1	111	0
0	109	3	出入口4: (29,29) -> 组01 地图113 #0	29	29	0	1	113	0
0	109	4	出入口5: (12,22) -> 组01 地图115 #1	12	22	0	1	115	1
0	109	5	出入口6: (17,19) -> 组01 地图112 #1	17	19	0	1	112	1
0	109	6	出入口7: (29,20) -> 组01 地图113 #1	29	20	0	1	113	1
0	109	7	出入口8: (49,17) -> 组01 地图107 #0	49	17	3	1	107	0
0	110	0	出入口1: (14,32) -> 组01 地图117 #1	14	32	0	1	117	1
0	111	0	出入口1: (6,28) -> 组01 地图109 #2	6	28	0	1	109	2
0	111	1	出入口2: (6,15) -> 组01 地图111 #2	6	15	0	1	111	2
0	111	2	出入口3: (6,8) -> 组01 地图111 #1	6	8	0	1	111	1
0	111	3	出入口4: (6,2) -> 组01 地图112 #0	6	2	0	1	112	0
0	112	0	出入口1: (21,4) -> 组01 地图111 #3	21	4	0	1	111	3
0	112	1	出入口2: (0,4) -> 组01 地图109 #5	0	4	0	1	109	5
0	113	0	出入口1: (5,9) -> 组01 地图109 #3	5	9	0	1	109	3
0	113	1	出入口2: (5,6) -> 组01 地图109 #6	5	6	0	1	109	6
0	114	0	出入口1: (25,53) -> 组01 地图109 #1	25	53	0	1	109	1
0	114	1	出入口2: (2,25) -> 组01 地图115 #0	2	25	0	1	115	0
0	114	2	出入口3: (44,50) -> 组00 地图00 #0	44	50	0	0	0	0
0	115	0	出入口1: (5,12) -> 组01 地图114 #1	5	12	3	1	114	1
0	115	1	出入口2: (0,8) -> 组01 地图109 #4	0	8	3	1	109	4
0	116	0	出入口1: (6,9) -> 组01 地图109 #0	6	9	3	1	109	0
0	116	1	出入口2: (6,6) -> 组01 地图117 #0	6	6	3	1	117	0
0	117	0	出入口1: (3,2) -> 组01 地图116 #1	3	2	3	1	116	1
0	117	1	出入口2: (3,17) -> 组01 地图110 #0	3	17	3	1	110	0
0	118	0	出入口1: (2,19) -> 组00 地图00 #0	2	19	3	0	0	0
0	119	0	出入口1: (2,9) -> 组03 地图79 #9	2	9	0	3	79	9
0	119	1	出入口2: (2,10) -> 组03 地图79 #10	2	10	0	3	79	10
0	119	2	出入口3: (15,3) -> 组03 地图79 #11	15	3	0	3	79	11
0	119	3	出入口4: (16,3) -> 组03 地图79 #12	16	3	0	3	79	12
0	120	0	出入口1: (5,3) -> 组03 地图79 #5	5	3	3	3	79	5
0	120	1	出入口2: (6,3) -> 组03 地图79 #6	6	3	3	3	79	6
0	120	2	出入口3: (2,13) -> 组03 地图79 #7	2	13	0	3	79	7
0	120	3	出入口4: (2,14) -> 组03 地图79 #8	2	14	0	3	79	8
0	121	0	出入口1: (55,4) -> 组03 地图83 #0	55	4	0	3	83	0
0	121	1	出入口2: (43,2) -> 组02 地图59 #0	43	2	0	2	59	0
1	0	0	出入口1: (3,12) -> 组03 地图68 #4	3	12	3	3	68	4
1	0	1	出入口2: (25,12) -> 组03 地图68 #5	25	12	3	3	68	5
1	0	2	出入口3: (26,3) -> 组02 地图14 #0	26	3	3	2	14	0
1	1	0	出入口1: (6,9) -> 组127 地图127 #127	6	9	3	127	127	127
1	2	0	出入口1: (6,9) -> 组02 地图08 #1	6	9	3	2	8	1
1	2	1	出入口2: (7,9) -> 组02 地图08 #2	7	9	3	2	8	2
1	2	2	出入口3: (17,16) -> 组00 地图00 #0	17	16	0	0	0	0
1	3	0	出入口1: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	3	1	出入口2: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	3	2	出入口3: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	4	0	出入口1: (9,3) -> 组02 地图05 #1	9	3	0	2	5	1
1	4	1	出入口2: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	4	2	出入口3: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	5	0	出入口1: (9,14) -> 组03 地图03 #4	9	14	0	3	3	4
1	5	1	出入口2: (9,3) -> 组02 地图04 #0	9	3	0	2	4	0
1	6	0	出入口1: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	6	1	出入口2: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	6	2	出入口3: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	7	0	出入口1: (7,1) -> 组02 地图10 #0	7	1	0	2	10	0
1	7	1	出入口2: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	7	2	出入口3: (0,0) -> 组00 地图00 #0	0	0	0	0	0	0
1	8	0	出入口1: (1,1) -> 组02 地图10 #0	1	1	0	2	10	0
1	8	1	出入口2: (8,1) -> 组02 地图02 #0	8	1	3	2	2	0
1	8	2	出入口3: (9,1) -> 组02 地图02 #1	9	1	0	2	2	1
1	9	0	出入口1: (1,1) -> 组02 地图10 #0	1	1	0	2	10	0
1	9	1	出入口2: (5,1) -> 组02 地图01 #0	5	1	3	2	1	0
1	10	0	出入口1: (14,22) -> 组03 地图03 #3	14	22	3	3	3	3
1	10	1	出入口2: (15,22) -> 组03 地图03 #3	15	22	3	3	3	3
1	10	2	出入口3: (13,22) -> 组03 地图03 #3	13	22	0	3	3	3
1	11	0	出入口1: (2,5) -> 组127 地图127 #127	2	5	3	127	127	127
1	12	0	出入口1: (5,8) -> 组03 地图03 #5	5	8	3	3	3	5
1	13	0	出入口1: (2,6) -> 组06 地图10 #4	2	6	0	6	10	4
1	14	0	出入口1: (23,3) -> 组02 地图00 #2	23	3	3	2	0	2
1	15	0	出入口1: (4,7) -> 组01 地图08 #1	4	7	3	1	8	1
1	16	0	出入口1: (5,1) -> 组02 地图24 #0	5	1	3	2	24	0
1	16	1	出入口2: (8,5) -> 组02 地图13 #4	8	5	3	2	13	4
1	16	2	出入口3: (5,8) -> 组02 地图17 #0	5	8	3	2	17	0
1	16	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
1	17	0	出入口1: (5,1) -> 组02 地图13 #3	5	1	3	2	13	3
1	17	1	出入口2: (8,5) -> 组02 地图18 #3	8	5	3	2	18	3
1	17	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
1	17	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
1	18	0	出入口1: (5,1) -> 组02 地图13 #3	5	1	3	2	13	3
1	18	1	出入口2: (8,5) -> 组02 地图25 #0	8	5	3	2	25	0
1	18	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
1	18	3	出入口4: (2,5) -> 组02 地图19 #1	2	5	3	2	19	1
1	19	0	出入口1: (5,1) -> 组02 地图13 #3	5	1	3	2	13	3
1	19	1	出入口2: (8,5) -> 组02 地图13 #4	8	5	3	2	13	4
1	19	2	出入口3: (5,8) -> 组02 地图20 #0	5	8	3	2	20	0
1	19	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
1	20	0	出入口1: (5,1) -> 组02 地图13 #3	5	1	3	2	13	3
1	20	1	出入口2: (8,5) -> 组02 地图21 #3	8	5	3	2	21	3
1	20	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
1	20	3	出入口4: (2,5) -> 组02 地图26 #0	2	5	3	2	26	0
1	21	0	出入口1: (5,1) -> 组02 地图22 #0	5	1	3	2	22	0
1	21	1	出入口2: (8,5) -> 组02 地图13 #4	8	5	3	2	13	4
1	21	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
1	21	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
1	22	0	出入口1: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
1	23	0	出入口1: (5,1) -> 组02 地图13 #3	5	1	3	2	13	3
1	24	0	出入口1: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
1	25	0	出入口1: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
1	28	0	出入口1: (11,15) -> 组03 地图65 #1	11	15	3	3	65	1
1	29	0	出入口1: (11,15) -> 组03 地图65 #2	11	15	3	3	65	2
1	30	0	出入口1: (11,15) -> 组03 地图65 #3	11	15	3	3	65	3
1	31	0	出入口1: (11,15) -> 组03 地图65 #4	11	15	3	3	65	4
1	32	0	出入口1: (11,15) -> 组03 地图65 #5	11	15	3	3	65	5
1	33	0	出入口1: (11,15) -> 组03 地图65 #6	11	15	3	3	65	6
1	34	0	出入口1: (3,4) -> 组03 地图49 #0	3	4	3	3	49	0
1	34	1	出入口2: (25,5) -> 组03 地图49 #1	25	5	3	3	49	1
1	35	0	出入口1: (7,13) -> 组03 地图64 #0	7	13	3	3	64	0
1	37	0	出入口1: (10,18) -> 组02 地图42 #1	10	18	3	2	42	1
1	38	0	出入口1: (13,20) -> 组02 地图53 #1	13	20	3	2	53	1
1	39	0	出入口1: (13,36) -> 组03 地图45 #2	13	36	3	3	45	2
1	40	0	出入口1: (3,9) -> 组32 地图02 #6	3	9	3	32	2	6
1	40	1	出入口2: (7,8) -> 组02 地图57 #0	7	8	3	2	57	0
1	41	0	出入口1: (3,7) -> 组53 地图02 #1	3	7	0	53	2	1
1	41	1	出入口2: (14,3) -> 组53 地图02 #2	14	3	0	53	2	2
1	41	2	出入口3: (46,15) -> 组53 地图02 #9	46	15	0	53	2	9
1	41	3	出入口4: (33,1) -> 组53 地图09 #0	33	1	0	53	9	0
1	41	4	出入口5: (42,8) -> 组53 地图11 #0	42	8	0	53	11	0
1	41	5	出入口6: (12,17) -> 组53 地图11 #1	12	17	0	53	11	1
1	41	6	出入口7: (20,2) -> 组01 地图25 #0	20	2	3	1	25	0
1	42	0	出入口1: (2,2) -> 组02 地图41 #1	2	2	3	2	41	1
1	42	1	出入口2: (4,4) -> 组02 地图37 #0	4	4	3	2	37	0
1	43	0	出入口1: (10,2) -> 组54 地图17 #1	10	2	3	54	17	1
1	43	1	出入口2: (10,10) -> 组54 地图19 #0	10	10	3	54	19	0
1	44	0	出入口1: (10,10) -> 组54 地图18 #1	10	10	3	54	18	1
1	44	1	出入口2: (1,2) -> 组54 地图20 #0	1	2	3	54	20	0
1	45	0	出入口1: (1,2) -> 组54 地图19 #1	1	2	3	54	19	1
1	45	1	出入口2: (10,2) -> 组54 地图21 #0	10	2	3	54	21	0
1	46	0	出入口1: (10,2) -> 组54 地图20 #1	10	2	3	54	20	1
1	46	1	出入口2: (1,9) -> 组54 地图22 #0	1	9	3	54	22	0
1	47	0	出入口1: (1,9) -> 组54 地图21 #1	1	9	3	54	21	1
1	48	0	出入口1: (57,27) -> 组55 地图04 #1	57	27	3	55	4	1
1	48	1	出入口2: (6,6) -> 组55 地图06 #0	6	6	3	55	6	0
1	49	0	出入口1: (19,49) -> 组55 地图05 #1	19	49	3	55	5	1
1	49	1	出入口2: (36,4) -> 组55 地图07 #0	36	4	3	55	7	0
1	49	2	出入口3: (34,33) -> 组55 地图08 #0	34	33	3	55	8	0
1	50	0	出入口1: (20,32) -> 组55 地图06 #1	20	32	3	55	6	1
1	50	1	出入口2: (25,4) -> 组03 地图108 #0	25	4	3	3	108	0
1	51	0	出入口1: (8,29) -> 组03 地图92 #0	8	29	3	3	92	0
1	51	1	出入口2: (8,20) -> 组02 地图51 #2	8	20	3	2	51	2
1	51	2	出入口3: (8,11) -> 组02 地图51 #1	8	11	3	2	51	1
1	52	0	出入口1: (8,29) -> 组03 地图78 #15	8	29	3	3	78	15
1	53	0	出入口1: (8,29) -> 组03 地图107 #2	8	29	3	3	107	2
1	53	1	出入口2: (8,20) -> 组02 地图53 #2	8	20	3	2	53	2
1	53	2	出入口3: (8,11) -> 组02 地图53 #1	8	11	3	2	53	1
1	54	0	出入口1: (4,2) -> 组02 地图36 #0	4	2	3	2	36	0
1	54	1	出入口2: (11,5) -> 组02 地图55 #0	11	5	3	2	55	0
1	56	0	出入口1: (25,24) -> 组14 地图03 #0	25	24	3	14	3	0
1	56	1	出入口2: (4,0) -> 组14 地图15 #0	4	0	3	14	15	0
1	56	2	出入口3: (24,0) -> 组14 地图15 #1	24	0	3	14	15	1
1	57	0	出入口1: (5,8) -> 组127 地图127 #127	5	8	3	127	127	127
1	58	0	出入口1: (6,9) -> 组127 地图127 #127	6	9	3	127	127	127
1	59	0	出入口1: (6,7) -> 组01 地图121 #1	6	7	3	1	121	1
1	59	1	出入口2: (6,2) -> 组46 地图00 #10	6	2	3	46	0	10
2	1	0	出入口1: (16,22) -> 组09 地图00 #0	16	22	0	9	0	0
2	1	1	出入口2: (33,22) -> 组09 地图02 #1	33	22	0	9	2	1
2	1	2	出入口3: (15,11) -> 组09 地图03 #0	15	11	3	9	3	0
2	1	3	出入口4: (20,14) -> 组09 地图04 #0	20	14	3	9	4	0
2	1	4	出入口5: (28,14) -> 组09 地图05 #0	28	14	3	9	5	0
2	1	5	出入口6: (27,30) -> 组09 地图06 #0	27	30	3	9	6	0
2	1	6	出入口7: (24,3) -> 组01 地图99 #0	24	3	3	1	99	0
2	1	7	出入口8: (25,3) -> 组01 地图99 #1	25	3	3	1	99	1
2	1	8	出入口9: (10,6) -> 组46 地图07 #0	10	6	3	46	7	0
2	1	9	出入口10: (11,6) -> 组46 地图07 #1	11	6	3	46	7	1
2	1	10	出入口11: (38,8) -> 组01 地图07 #0	38	8	3	1	7	0
2	2	0	出入口1: (4,8) -> 组56 地图02 #4	4	8	0	56	2	4
2	2	1	出入口2: (32,23) -> 组03 地图06 #4	32	23	3	3	6	4
2	3	0	出入口1: (18,34) -> 组33 地图05 #3	18	34	0	33	5	3
2	3	1	出入口2: (19,34) -> 组33 地图05 #4	19	34	0	33	5	4
2	3	2	出入口3: (20,34) -> 组33 地图05 #5	20	34	0	33	5	5
2	3	3	出入口4: (19,6) -> 组02 地图10 #0	19	6	0	2	10	0
2	3	4	出入口5: (11,24) -> 组02 地图05 #0	11	24	0	2	5	0
2	3	5	出入口6: (27,26) -> 组02 地图12 #0	27	26	0	2	12	0
2	3	6	出入口7: (2,13) -> 组01 地图07 #0	2	13	0	1	7	0
2	4	0	出入口1: (17,7) -> 组35 地图03 #0	17	7	0	35	3	0
2	4	1	出入口2: (18,7) -> 组35 地图03 #1	18	7	0	35	3	1
2	4	2	出入口3: (19,7) -> 组35 地图03 #2	19	7	0	35	3	2
2	4	3	出入口4: (20,7) -> 组35 地图03 #2	20	7	0	35	3	2
2	4	4	出入口5: (77,40) -> 组56 地图00 #0	77	40	3	56	0	0
2	4	5	出入口6: (72,62) -> 组01 地图07 #0	72	62	0	1	7	0
2	5	0	出入口1: (35,17) -> 组32 地图01 #1	35	17	3	32	1	1
2	5	1	出入口2: (35,8) -> 组32 地图01 #0	35	8	3	32	1	0
2	5	2	出入口3: (22,8) -> 组32 地图01 #3	22	8	3	32	1	3
2	5	3	出入口4: (22,17) -> 组32 地图01 #2	22	17	0	32	1	2
2	5	4	出入口5: (23,2) -> 组02 地图57 #0	23	2	3	2	57	0
2	6	0	出入口1: (17,20) -> 组54 地图00 #1	17	20	0	54	0	1
2	6	1	出入口2: (29,20) -> 组54 地图02 #1	29	20	0	54	2	1
2	6	2	出入口3: (24,42) -> 组54 地图03 #0	24	42	0	54	3	0
2	6	3	出入口4: (28,13) -> 组54 地图09 #0	28	13	0	54	9	0
2	6	4	出入口5: (21,20) -> 组54 地图10 #0	21	20	0	54	10	0
2	6	5	出入口6: (5,41) -> 组54 地图11 #0	5	41	0	54	11	0
2	6	6	出入口7: (18,42) -> 组54 地图12 #0	18	42	0	54	12	0
2	6	7	出入口8: (34,38) -> 组54 地图13 #0	34	38	0	54	13	0
2	6	8	出入口9: (5,26) -> 组01 地图68 #0	5	26	0	1	68	0
2	6	9	出入口10: (40,13) -> 组54 地图14 #0	40	13	0	54	14	0
2	6	10	出入口11: (34,20) -> 组54 地图15 #0	34	20	0	54	15	0
2	6	11	出入口12: (14,42) -> 组54 地图17 #0	14	42	0	54	17	0
2	6	12	出入口13: (8,1) -> 组54 地图06 #3	8	1	0	54	6	3
2	6	13	出入口14: (0,13) -> 组46 地图08 #0	0	13	3	46	8	0
2	6	14	出入口15: (1,13) -> 组46 地图08 #2	1	13	3	46	8	2
2	6	15	出入口16: (47,38) -> 组54 地图07 #0	47	38	0	54	7	0
2	6	16	出入口17: (47,39) -> 组54 地图07 #0	47	39	0	54	7	0
2	6	17	出入口18: (47,40) -> 组54 地图07 #1	47	40	0	54	7	1
2	6	18	出入口19: (9,1) -> 组54 地图06 #4	9	1	0	54	6	4
2	6	19	出入口20: (10,1) -> 组54 地图06 #5	10	1	0	54	6	5
2	7	0	出入口1: (11,35) -> 组56 地图11 #1	11	35	3	56	11	1
2	8	0	出入口1: (4,42) -> 组03 地图89 #12	4	42	3	3	89	12
2	8	1	出入口2: (5,42) -> 组03 地图89 #13	5	42	3	3	89	13
2	8	2	出入口3: (6,42) -> 组03 地图89 #14	6	42	3	3	89	14
2	9	0	出入口1: (14,9) -> 组33 地图00 #0	14	9	0	33	0	0
2	9	1	出入口2: (24,9) -> 组33 地图02 #0	24	9	0	33	2	0
2	9	2	出入口3: (63,29) -> 组33 地图03 #0	63	29	0	33	3	0
2	9	3	出入口4: (56,12) -> 组33 地图04 #0	56	12	0	33	4	0
2	9	4	出入口5: (26,27) -> 组33 地图06 #0	26	27	0	33	6	0
2	9	5	出入口6: (35,27) -> 组33 地图07 #0	35	27	0	33	7	0
2	9	6	出入口7: (30,9) -> 组33 地图09 #0	30	9	0	33	9	0
2	9	7	出入口8: (39,9) -> 组33 地图11 #0	39	9	0	33	11	0
2	9	8	出入口9: (26,19) -> 组33 地图13 #0	26	19	0	33	13	0
2	9	9	出入口10: (33,19) -> 组33 地图08 #0	33	19	0	33	8	0
2	9	10	出入口11: (14,19) -> 组33 地图15 #0	14	19	0	33	15	0
2	9	11	出入口12: (42,29) -> 组33 地图17 #0	42	29	0	33	17	0
2	9	12	出入口13: (18,6) -> 组33 地图05 #0	18	6	3	33	5	0
2	9	13	出入口14: (19,6) -> 组33 地图05 #1	19	6	3	33	5	1
2	9	14	出入口15: (20,6) -> 组33 地图05 #2	20	6	3	33	5	2
2	9	15	出入口16: (48,10) -> 组46 地图09 #0	48	10	3	46	9	0
2	9	16	出入口17: (49,10) -> 组46 地图09 #2	49	10	3	46	9	2
2	9	17	出入口18: (63,25) -> 组33 地图03 #1	63	25	0	33	3	1
2	10	0	出入口1: (64,19) -> 组00 地图00 #0	64	19	0	0	0	0
2	10	1	出入口2: (31,14) -> 组01 地图07 #0	31	14	0	1	7	0
2	10	2	出入口3: (59,24) -> 组01 地图37 #0	59	24	3	1	37	0
2	10	3	出入口4: (106,12) -> 组33 地图05 #1	106	12	0	33	5	1
2	11	0	出入口1: (62,17) -> 组01 地图109 #7	62	17	3	1	109	7
2	11	1	出入口2: (1,3) -> 组01 地图108 #0	1	3	3	1	108	0
2	12	0	出入口1: (6,14) -> 组03 地图91 #0	6	14	3	3	91	0
2	12	1	出入口2: (6,1) -> 组01 地图90 #0	6	1	3	1	90	0
2	12	2	出入口3: (6,9) -> 组01 地图84 #0	6	9	3	1	84	0
2	12	3	出入口4: (6,10) -> 组01 地图84 #0	6	10	3	1	84	0
2	13	0	出入口1: (17,16) -> 组35 地图00 #0	17	16	3	35	0	0
2	13	1	出入口2: (23,7) -> 组35 地图02 #0	23	7	3	35	2	0
2	13	2	出入口3: (24,16) -> 组35 地图04 #0	24	16	3	35	4	0
2	13	3	出入口4: (5,6) -> 组35 地图05 #0	5	6	3	35	5	0
2	13	4	出入口5: (11,22) -> 组35 地图03 #3	11	22	3	35	3	3
2	13	5	出入口6: (12,22) -> 组35 地图03 #4	12	22	3	35	3	4
2	13	6	出入口7: (13,22) -> 组35 地图03 #5	13	22	3	35	3	5
2	13	7	出入口8: (14,22) -> 组35 地图03 #5	14	22	3	35	3	5
2	14	0	出入口1: (9,7) -> 组36 地图00 #0	9	7	3	36	0	0
2	14	1	出入口2: (14,6) -> 组36 地图02 #0	14	6	3	36	2	0
2	14	2	出入口3: (24,7) -> 组36 地图03 #0	24	7	3	36	3	0
2	14	3	出入口4: (5,17) -> 组36 地图04 #0	5	17	3	36	4	0
2	14	4	出入口5: (23,22) -> 组36 地图05 #0	23	22	3	36	5	0
2	14	5	出入口6: (18,14) -> 组36 地图06 #0	18	14	3	36	6	0
2	14	6	出入口7: (3,8) -> 组03 地图04 #0	3	8	0	3	4	0
2	14	7	出入口8: (3,9) -> 组03 地图04 #1	3	9	0	3	4	1
2	14	8	出入口9: (14,27) -> 组01 地图98 #0	14	27	3	1	98	0
2	14	9	出入口10: (15,27) -> 组01 地图98 #1	15	27	3	1	98	1
2	15	0	出入口1: (32,5) -> 组56 地图01 #1	32	5	0	56	1	1
2	15	1	出入口2: (3,41) -> 组56 地图03 #0	3	41	0	56	3	0
2	15	2	出入口3: (31,48) -> 组56 地图04 #0	31	48	0	56	4	0
2	15	3	出入口4: (50,63) -> 组56 地图05 #0	50	63	0	56	5	0
2	15	4	出入口5: (50,54) -> 组56 地图06 #0	50	54	0	56	6	0
2	15	5	出入口6: (20,56) -> 组56 地图07 #0	20	56	0	56	7	0
2	15	6	出入口7: (41,42) -> 组01 地图24 #0	41	42	3	1	24	0
2	16	0	出入口1: (1,19) -> 组01 地图83 #2	1	19	3	1	83	2
2	16	1	出入口2: (22,2) -> 组01 地图85 #0	22	2	3	1	85	0
2	17	0	出入口1: (6,11) -> 组01 地图83 #1	6	11	3	1	83	1
2	17	1	出入口2: (6,4) -> 组01 地图89 #1	6	4	3	1	89	1
2	18	0	出入口1: (1,4) -> 组01 地图88 #1	1	4	3	1	88	1
2	18	1	出入口2: (28,2) -> 组01 地图90 #1	28	2	3	1	90	1
2	19	0	出入口1: (3,22) -> 组01 地图66 #1	3	22	3	1	66	1
2	19	1	出入口2: (26,22) -> 组01 地图66 #2	26	22	0	1	66	2
2	20	0	出入口1: (4,20) -> 组56 地图00 #1	4	20	3	56	0	1
2	20	1	出入口2: (25,24) -> 组56 地图02 #0	25	24	3	56	2	0
2	21	0	出入口1: (37,25) -> 组56 地图02 #1	37	25	3	56	2	1
2	22	0	出入口1: (30,15) -> 组34 地图00 #0	30	15	0	34	0	0
2	22	1	出入口2: (26,7) -> 组34 地图02 #0	26	7	0	34	2	0
2	22	2	出入口3: (12,12) -> 组34 地图03 #0	12	12	3	34	3	0
2	22	3	出入口4: (42,25) -> 组34 地图04 #0	42	25	0	34	4	0
2	22	4	出入口5: (50,16) -> 组34 地图05 #0	50	16	0	34	5	0
2	22	5	出入口6: (50,17) -> 组34 地图05 #0	50	17	0	34	5	0
2	22	6	出入口7: (50,18) -> 组34 地图05 #1	50	18	0	34	5	1
2	22	7	出入口8: (33,7) -> 组34 地图06 #0	33	7	0	34	6	0
2	22	8	出入口9: (45,15) -> 组34 地图07 #0	45	15	0	34	7	0
2	22	9	出入口10: (31,25) -> 组34 地图08 #0	31	25	0	34	8	0
2	22	10	出入口11: (12,8) -> 组34 地图03 #1	12	8	3	34	3	1
2	24	0	出入口1: (4,3) -> 组01 地图64 #0	4	3	0	1	64	0
2	24	1	出入口2: (25,4) -> 组01 地图64 #0	25	4	0	1	64	0
2	24	2	出入口3: (26,4) -> 组01 地图64 #0	26	4	0	1	64	0
2	25	0	出入口1: (20,17) -> 组01 地图85 #1	20	17	3	1	85	1
2	25	1	出入口2: (2,2) -> 组01 地图89 #0	2	2	3	1	89	0
2	26	0	出入口1: (92,0) -> 组03 地图98 #8	92	0	3	3	98	8
2	26	1	出入口2: (93,0) -> 组03 地图98 #9	93	0	3	3	98	9
2	26	2	出入口3: (3,2) -> 组02 地图58 #0	3	2	3	2	58	0
2	26	3	出入口4: (33,2) -> 组02 地图58 #0	33	2	3	2	58	0
2	26	4	出入口5: (39,2) -> 组02 地图58 #0	39	2	3	2	58	0
2	26	5	出入口6: (69,2) -> 组02 地图58 #0	69	2	3	2	58	0
2	26	6	出入口7: (105,2) -> 组02 地图58 #0	105	2	3	2	58	0
2	27	0	出入口1: (65,19) -> 组03 地图105 #15	65	19	3	3	105	15
2	27	1	出入口2: (66,19) -> 组03 地图105 #15	66	19	3	3	105	15
2	27	2	出入口3: (67,19) -> 组03 地图105 #16	67	19	3	3	105	16
2	27	3	出入口4: (11,2) -> 组02 地图58 #0	11	2	3	2	58	0
2	27	4	出入口5: (53,2) -> 组02 地图58 #0	53	2	3	2	58	0
2	28	0	出入口1: (4,19) -> 组56 地图09 #1	4	19	3	56	9	1
2	28	1	出入口2: (36,13) -> 组56 地图11 #0	36	13	3	56	11	0
2	29	0	出入口1: (4,16) -> 组56 地图08 #1	4	16	3	56	8	1
2	29	1	出入口2: (35,3) -> 组56 地图10 #0	35	3	3	56	10	0
2	30	0	出入口1: (29,43) -> 组32 地图02 #1	29	43	3	32	2	1
2	30	1	出入口2: (29,33) -> 组32 地图02 #0	29	33	3	32	2	0
2	30	2	出入口3: (13,22) -> 组32 地图02 #3	13	22	3	32	2	3
2	30	3	出入口4: (13,13) -> 组32 地图02 #2	13	13	3	32	2	2
2	30	4	出入口5: (22,4) -> 组32 地图02 #5	22	4	3	32	2	5
2	30	5	出入口6: (34,4) -> 组32 地图02 #4	34	4	3	32	2	4
2	30	6	出入口7: (53,5) -> 组32 地图03 #0	53	5	3	32	3	0
2	30	7	出入口8: (14,3) -> 组02 地图57 #0	14	3	3	2	57	0
2	30	8	出入口9: (30,30) -> 组02 地图57 #0	30	30	3	2	57	0
2	30	9	出入口10: (10,42) -> 组02 地图57 #0	10	42	3	2	57	0
2	31	0	出入口1: (10,28) -> 组55 地图07 #1	10	28	0	55	7	1
2	31	1	出入口2: (15,5) -> 组13 地图00 #0	15	5	3	13	0	0
2	32	0	出入口1: (7,13) -> 组53 地图02 #10	7	13	0	53	2	10
2	33	0	出入口1: (16,5) -> 组03 地图05 #8	16	5	3	3	5	8
2	33	1	出入口2: (17,5) -> 组03 地图05 #9	17	5	3	3	5	9
2	33	2	出入口3: (8,12) -> 组01 地图98 #22	8	12	0	1	98	22
2	33	3	出入口4: (8,13) -> 组01 地图98 #23	8	13	0	1	98	23
2	33	4	出入口5: (25,12) -> 组01 地图98 #22	25	12	0	1	98	22
2	33	5	出入口6: (25,13) -> 组01 地图98 #23	25	13	0	1	98	23
2	33	6	出入口7: (40,12) -> 组01 地图98 #31	40	12	0	1	98	31
2	33	7	出入口8: (40,13) -> 组01 地图98 #30	40	13	0	1	98	30
2	33	8	出入口9: (57,12) -> 组01 地图98 #38	57	12	0	1	98	38
2	33	9	出入口10: (57,13) -> 组01 地图98 #39	57	13	0	1	98	39
2	33	10	出入口11: (48,5) -> 组01 地图98 #40	48	5	0	1	98	40
2	33	11	出入口12: (49,5) -> 组01 地图98 #41	49	5	0	1	98	41
2	33	12	出入口13: (32,5) -> 组01 地图98 #16	32	5	0	1	98	16
2	33	13	出入口14: (33,5) -> 组01 地图98 #17	33	5	0	1	98	17
2	33	14	出入口15: (8,34) -> 组01 地图98 #28	8	34	0	1	98	28
2	33	15	出入口16: (8,35) -> 组01 地图98 #29	8	35	0	1	98	29
2	33	16	出入口17: (25,34) -> 组01 地图98 #36	25	34	0	1	98	36
2	33	17	出入口18: (25,35) -> 组01 地图98 #37	25	35	0	1	98	37
2	33	18	出入口19: (24,24) -> 组01 地图98 #30	24	24	0	1	98	30
2	33	19	出入口20: (24,25) -> 组01 地图98 #31	24	25	0	1	98	31
2	33	20	出入口21: (41,24) -> 组01 地图98 #16	41	24	0	1	98	16
2	33	21	出入口22: (41,25) -> 组01 地图98 #17	41	25	0	1	98	17
