635	0	23	0	10	0	16	3	0	2	0
636	0	1	0	10	0	16	0	8	2	0
637	0	1	0	15	0	16	3	8	2	0
638	0	5	0	10	0	16	3	8	2	0
639	0	11	0	20	0	16	0	8	2	0
640	0	23	0	20	0	16	0	0	2	0
641	120	3	90	10	0	0	0	2	1	190
642	0	0	0	15	0	0	0	16	2	0
643	1	17	100	10	100	0	0	18	0	100
644	100	1	95	10	0	0	0	19	0	170
645	0	14	0	5	0	32	0	0	2	0
646	0	14	0	10	0	0	0	2	2	0
647	0	14	100	15	0	8	0	22	2	0
648	0	13	0	25	0	16	1	0	2	0
649	0	0	0	30	0	16	0	8	2	0
650	0	13	0	10	0	16	0	8	2	0
651	0	13	0	20	0	32	0	8	2	0
652	0	6	100	20	0	0	1	22	2	0
653	0	14	0	10	0	0	0	2	2	0
654	0	0	0	15	0	0	0	2	2	0
655	0	0	100	15	0	0	0	22	2	0
656	0	11	100	20	0	0	0	22	2	0
657	0	14	0	15	0	0	0	22	2	0
658	0	7	100	20	0	0	0	22	2	0
659	0	3	100	20	0	8	0	22	2	0
660	0	12	100	20	0	0	0	22	2	0
661	150	10	100	5	0	32	0	18	1	200
662	100	14	100	5	0	0	0	18	1	180
663	100	13	100	15	0	0	0	19	0	180
664	0	13	0	20	0	0	0	18	2	0
665	0	17	100	15	0	0	0	22	2	0
666	0	23	0	10	0	16	0	16	2	0
667	140	23	90	5	0	0	0	18	1	200
668	1	0	0	5	0	0	0	19	1	160
669	0	0	0	15	0	0	0	0	2	0
670	0	14	0	15	0	0	0	2	2	0
671	0	17	100	15	0	0	0	18	2	0
672	0	0	0	30	0	16	0	0	2	0
673	60	8	100	5	30	0	0	19	0	120
674	140	0	100	5	0	0	0	19	0	200
675	60	2	100	10	0	0	0	19	0	120
676	0	0	0	40	0	16	0	0	2	0
677	0	0	0	40	0	16	0	0	2	0
678	100	16	100	5	0	0	0	2	1	180
679	80	11	100	15	0	0	0	18	1	160
680	80	17	100	10	0	0	0	19	0	160
681	0	0	0	10	0	16	0	8	2	0
682	0	1	0	5	0	16	0	8	2	0
683	0	5	100	15	0	0	0	22	2	0
684	0	14	100	20	0	0	0	22	2	0
685	50	16	100	10	0	0	0	18	0	100
686	0	0	0	10	0	16	0	0	2	0
687	0	1	100	15	0	0	0	18	2	0
688	85	13	100	10	0	0	0	19	0	160
689	85	11	100	10	0	0	0	19	0	160
690	0	0	100	10	0	16	0	16	2	0
691	0	16	100	5	0	16	0	8	2	0
692	80	1	100	10	0	0	0	19	0	160
693	0	23	0	15	0	0	0	0	2	0
694	80	12	100	10	100	0	0	18	0	160
695	35	12	100	15	100	0	0	19	0	100
696	120	10	90	5	10	0	0	18	0	190
697	100	8	100	5	0	0	0	19	0	180
698	100	8	100	5	0	0	0	19	0	180
699	110	13	100	10	100	0	0	18	0	185
700	60	16	100	15	100	8	0	19	0	120
701	40	12	100	40	0	0	0	19	0	100
702	80	13	100	10	0	8	0	18	1	160
703	80	12	100	10	100	0	0	18	1	160
704	80	12	100	10	100	0	0	18	0	160
705	75	23	100	15	100	0	0	19	0	140
706	90	23	95	10	20	0	0	18	1	175
707	0	11	0	10	0	16	0	72	2	0
708	0	17	100	10	0	16	4	0	2	0
709	80	17	0	10	0	0	0	19	0	160
710	150	1	100	5	0	0	0	18	0	200
711	160	16	90	5	0	0	0	18	1	200
712	140	8	95	5	0	0	0	18	1	200
713	80	14	100	20	0	0	0	18	1	160
714	130	8	100	5	0	0	0	19	0	195
715	25	16	90	25	0	0	0	18	0	100
716	120	5	90	10	0	0	0	18	1	190
717	90	3	100	10	10	0	0	18	1	175
718	100	23	100	5	0	32	0	18	1	180
719	70	12	100	20	0	0	0	19	0	140
720	70	13	100	20	0	0	0	18	1	140
721	50	0	100	10	0	0	0	18	1	160
722	70	6	90	10	100	0	0	19	0	140
723	70	10	100	5	100	8	0	18	1	140
724	75	17	100	5	0	0	0	19	0	140
725	110	7	90	5	0	0	0	18	0	185
726	0	3	100	40	0	0	0	20	2	0
727	0	1	0	10	0	16	0	0	2	0
728	60	11	100	20	0	0	0	19	0	120
729	20	15	90	10	0	0	0	19	0	100
730	40	2	90	10	0	0	0	19	0	100
731	70	4	100	10	30	0	0	18	1	140
732	0	12	0	10	0	16	0	64	2	0
733	80	17	100	5	0	0	0	19	0	160
734	25	11	100	5	0	0	0	19	0	100
735	90	14	100	10	20	0	0	18	1	175
736	90	1	100	10	100	0	0	19	0	175
737	90	17	100	10	20	8	0	18	1	175
738	80	14	100	5	0	0	0	18	1	160
739	80	13	90	15	100	0	0	18	1	160
740	150	16	100	5	0	8	0	18	1	200
741	120	7	100	5	0	8	0	18	1	190
742	130	15	100	5	0	8	0	18	0	195
743	60	3	100	15	50	0	0	19	0	120
744	70	14	90	10	100	0	0	19	0	140
745	0	0	0	10	0	16	0	8	2	0
746	80	5	90	15	100	0	0	19	0	160
747	70	14	90	10	100	0	0	18	1	140
748	120	10	85	10	100	4	0	19	0	190
749	75	11	100	10	0	0	1	19	0	140
750	150	12	95	5	0	0	0	18	1	200
751	110	15	85	5	30	0	0	18	0	185
752	0	1	0	10	0	16	0	8	2	0
753	120	4	100	5	0	0	0	19	0	190
754	75	3	100	15	30	0	0	18	0	140
755	75	14	90	10	0	0	1	18	1	140
756	60	7	100	15	30	0	0	18	1	120
757	0	8	0	20	0	16	0	8	2	0
758	60	1	100	15	100	0	0	19	0	120
759	75	7	100	15	30	0	0	18	1	140
760	80	17	90	15	100	0	0	19	0	160
761	105	2	80	5	30	0	0	18	1	180
762	105	13	80	5	30	0	0	18	1	180
763	105	4	80	5	30	0	0	18	1	180
764	105	23	80	5	30	0	0	18	1	180
765	0	14	0	10	0	16	0	64	2	0
766	0	14	0	20	0	16	0	8	2	0
767	1	0	0	1	0	0	0	0	0	0
768	1	0	0	1	0	0	0	0	1	0
769	1	1	0	1	0	0	0	0	0	0
770	1	1	0	1	0	0	0	0	1	0
771	1	2	0	1	0	0	0	0	0	0
772	1	2	0	1	0	0	0	0	1	0
773	1	3	0	1	0	0	0	0	0	0
774	1	3	0	1	0	0	0	0	1	0
775	1	4	0	1	0	0	0	0	0	0
776	1	4	0	1	0	0	0	0	1	0
777	1	5	0	1	0	0	0	0	0	0
778	1	5	0	1	0	0	0	0	1	0
779	1	6	0	1	0	0	0	0	0	0
780	1	6	0	1	0	0	0	0	1	0
781	1	7	0	1	0	0	0	0	0	0
782	1	7	0	1	0	0	0	0	1	0
783	1	8	0	1	0	0	0	0	0	0
784	1	8	0	1	0	0	0	0	1	0
785	1	10	0	1	0	0	0	0	0	0
786	1	10	0	1	0	0	0	0	1	0
787	1	11	0	1	0	0	0	0	0	0
788	1	11	0	1	0	0	0	0	1	0
789	1	12	0	1	0	0	0	0	0	0
790	1	12	0	1	0	0	0	0	1	0
791	1	13	0	1	0	0	0	0	0	0
792	1	13	0	1	0	0	0	0	1	0
793	1	14	0	1	0	0	0	0	0	0
794	1	14	0	1	0	0	0	0	1	0
795	1	15	0	1	0	0	0	0	0	0
796	1	15	0	1	0	0	0	0	1	0
797	1	16	0	1	0	0	0	0	0	0
798	1	16	0	1	0	0	0	0	1	0
799	1	17	0	1	0	0	0	0	0	0
800	1	17	0	1	0	0	0	0	1	0
801	1	23	0	1	0	0	0	0	0	0
802	1	23	0	1	0	0	0	0	1	0
803	210	13	0	1	0	0	0	0	0	0
804	195	13	0	1	0	0	0	0	1	0
805	175	13	0	1	100	0	0	0	1	0
806	0	0	0	1	0	16	0	0	2	0
807	210	0	0	1	0	0	0	0	0	0
808	185	14	0	1	0	0	0	0	1	0
809	180	7	0	1	0	0	0	0	0	0
810	180	17	0	1	0	0	0	0	0	0
811	195	11	0	1	0	0	0	0	1	0
812	190	5	0	1	0	0	0	0	0	0
813	190	23	0	1	0	0	0	0	0	0
814	185	16	0	1	100	8	0	0	1	0
815	1	23	0	1	0	0	0	0	1	0
816	200	8	0	1	0	0	0	0	0	0
817	200	7	0	1	0	0	0	0	1	0
818	200	14	0	1	0	0	0	0	1	0
819	195	7	0	1	0	0	0	0	0	0
820	0	0	0	10	0	16	4	0	2	0
821	1	0	0	10	100	0	0	0	0	0
822	1	0	0	10	100	0	0	0	1	0
823	1	1	0	10	100	0	0	0	0	0
824	1	1	0	10	100	0	0	0	1	0
825	1	2	0	10	100	0	0	0	0	0
826	1	2	0	10	100	0	0	0	1	0
827	1	3	0	10	100	0	0	0	0	0
828	1	3	0	10	100	0	0	0	1	0
829	1	4	0	10	0	0	0	0	0	0
830	1	4	0	10	0	0	0	0	1	0
831	1	5	0	10	0	0	0	0	0	0
832	1	5	0	10	0	0	0	0	1	0
833	1	6	0	10	100	0	0	0	0	0
834	1	6	0	10	100	0	0	0	1	0
835	1	7	0	10	100	0	0	0	0	0
836	1	7	0	10	100	0	0	0	1	0
837	10	8	0	10	0	0	0	0	0	0
838	10	8	0	10	0	0	0	0	1	0
839	1	10	0	10	100	0	0	0	0	0
840	1	10	0	10	100	0	0	0	1	0
841	1	11	0	10	100	0	0	0	0	0
842	1	11	0	10	100	0	0	0	1	0
843	10	12	0	10	0	0	0	0	0	0
844	10	12	0	10	0	0	0	0	1	0
845	1	13	0	10	100	0	0	0	0	0
846	1	13	0	10	100	0	0	0	1	0
847	1	14	0	10	100	0	0	0	0	0
848	1	14	0	10	100	0	0	0	1	0
849	1	15	0	10	100	0	0	0	0	0
850	1	15	0	10	100	0	0	0	1	0
851	1	16	0	10	100	0	0	0	0	0
852	1	16	0	10	100	0	0	0	1	0
853	1	17	0	10	100	0	0	0	0	0
854	1	17	0	10	100	0	0	0	1	0
855	1	23	0	10	100	0	0	0	0	0
856	1	23	0	10	100	0	0	0	1	0
857	10	12	0	10	0	0	0	0	0	0
858	10	12	0	10	0	0	0	0	1	0
859	10	10	0	10	0	0	0	0	0	0
860	10	10	0	10	0	0	0	0	1	0
861	10	11	0	10	0	0	0	0	0	0
862	10	11	0	10	0	0	0	0	1	0
863	10	6	0	10	0	0	0	0	0	0
864	10	6	0	10	0	0	0	0	1	0
865	10	13	0	10	0	0	0	0	0	0
866	10	13	0	10	0	0	0	0	1	0
867	10	0	0	10	0	0	0	0	0	0
868	10	0	0	10	0	0	0	0	1	100
869	10	1	0	10	0	0	0	0	0	0
870	10	1	0	10	0	0	0	0	1	0
871	10	7	0	10	0	0	0	0	0	0
872	10	7	0	10	0	0	0	0	1	0
873	10	11	0	10	0	0	0	0	0	0
874	10	11	0	10	0	0	0	0	1	0
875	10	15	0	10	0	0	0	0	0	0
876	10	15	0	10	0	0	0	0	1	0
877	10	0	0	10	0	0	0	0	0	0
878	10	0	0	10	0	0	0	0	1	0
879	10	0	0	10	0	0	0	0	0	0
880	10	0	0	10	0	0	0	0	1	0
881	10	3	0	10	0	0	0	0	0	0
882	10	3	0	10	0	0	0	0	1	0
883	10	8	0	10	0	0	0	0	0	0
884	10	8	0	10	0	0	0	0	1	0
885	10	12	0	10	0	0	0	0	0	0
886	10	12	0	10	0	0	0	0	1	0
887	10	10	0	10	0	0	0	0	0	0
888	10	10	0	10	0	0	0	0	1	0
889	10	11	0	10	0	0	0	0	0	0
890	10	11	0	10	0	0	0	0	1	0
891	10	2	0	10	0	0	0	0	0	0
892	10	2	0	10	0	0	0	0	1	0
893	10	14	0	10	0	0	0	0	0	0
894	10	14	0	10	0	0	0	0	1	0
895	10	11	0	10	0	0	0	0	0	0
896	10	11	0	10	0	0	0	0	1	0
897	10	5	0	10	0	0	0	0	0	0
898	10	5	0	10	0	0	0	0	1	0
899	10	12	0	10	0	0	0	0	0	0
900	10	12	0	10	0	0	0	0	1	0
901	10	12	0	10	0	0	0	0	0	0
902	10	12	0	10	0	0	0	0	1	0
903	10	4	0	10	0	0	0	0	0	0
904	10	4	0	10	0	0	0	0	1	0
905	10	13	0	10	0	0	0	0	0	0
906	10	13	0	10	0	0	0	0	1	0
907	10	10	0	10	0	0	0	0	0	0
908	10	10	0	10	0	0	0	0	1	0
909	10	23	0	10	0	0	0	0	0	0
910	10	23	0	10	0	0	0	0	1	0
911	10	17	0	10	0	0	0	0	0	0
912	10	17	0	10	0	0	0	0	1	0
913	10	23	0	10	0	0	0	0	0	0
914	10	23	0	10	0	0	0	0	1	0
915	10	8	0	10	0	0	0	0	0	0
916	10	8	0	10	0	0	0	0	1	0
917	10	16	0	10	0	0	0	0	0	0
918	10	16	0	10	0	0	0	0	1	0
919	10	17	0	10	0	0	0	0	0	0
920	10	17	0	10	0	0	0	0	1	0
921	10	11	0	10	0	0	0	0	0	0
922	10	11	0	10	0	0	0	0	1	0
