582	60	17	100	20	0	32	0	19	0	120	0
583	130	10	100	5	0	0	0	18	1	200	125
584	110	16	100	5	100	8	0	18	1	190	182
585	85	17	100	10	0	0	0	19	0	160	0
586	100	16	100	15	0	0	0	19	0	180	0
587	80	10	100	15	100	0	0	19	0	160	69
588	90	6	100	10	0	0	2	19	0	175	158
589	130	23	100	5	0	0	0	18	1	200	204
590	0	23	0	10	100	0	0	70	2	0	233
591	0	8	0	20	0	32	0	8	2	0	13
592	95	4	100	10	0	0	0	19	0	175	0
593	100	15	100	10	0	0	0	19	0	180	0
594	0	0	0	30	0	16	0	8	2	0	94
595	40	12	100	40	0	0	0	18	0	100	0
596	85	11	100	10	20	0	0	19	0	160	69
597	80	6	100	10	100	0	0	19	0	160	68
598	100	7	100	5	0	0	0	18	1	180	0
599	120	0	100	10	0	0	0	19	0	175	0
600	1	23	90	10	0	0	0	18	1	100	40
601	90	6	100	15	0	0	0	18	1	175	233
602	20	17	100	10	0	0	0	19	0	160	0
603	160	14	100	4	50	0	0	18	1	200	80
604	85	14	100	10	100	0	0	19	0	160	186
605	0	3	0	20	0	0	0	70	2	0	32
606	100	0	100	15	0	0	0	18	1	175	0
607	85	7	100	10	20	0	0	18	0	160	69
608	150	10	100	5	0	8	-3	2	1	200	170
609	0	4	0	5	0	16	0	72	2	0	132
610	70	8	0	10	0	0	0	19	0	140	17
611	125	12	100	10	0	0	0	19	0	190	151
612	90	11	100	10	0	32	0	18	1	175	171
613	90	7	100	10	0	0	0	19	0	175	143
614	0	14	0	10	0	0	0	18	2	0	213
615	80	7	100	10	0	0	0	18	0	160	106
616	0	0	0	15	0	0	3	6	2	0	172
617	75	4	100	10	0	0	0	19	0	140	0
618	0	12	100	5	0	0	0	86	2	0	3
619	100	8	100	5	0	0	0	19	0	180	0
620	0	0	0	20	0	0	0	20	2	0	18
621	80	17	100	15	100	0	0	19	0	160	231
622	0	3	100	20	0	0	0	22	2	0	66
623	70	12	100	10	100	0	0	19	0	140	68
624	80	13	100	10	30	0	0	19	0	160	31
625	0	13	0	10	0	16	0	0	2	0	226
626	0	12	0	10	0	16	0	0	2	0	226
627	0	23	0	10	0	16	0	0	2	0	226
628	0	14	0	10	0	16	0	0	2	0	226
629	80	12	100	10	0	0	0	18	1	160	227
630	80	10	100	10	0	0	0	18	1	160	227
631	80	11	100	10	0	0	0	18	1	160	227
632	0	14	0	5	0	16	-7	16	2	0	228
633	0	14	0	10	0	16	0	16	2	0	228
634	0	14	0	10	0	16	0	16	2	0	228
635	0	23	0	10	0	16	3	0	2	0	111
636	0	1	0	10	0	16	0	8	2	0	111
637	0	1	0	15	0	16	3	8	2	0	111
638	0	5	0	10	0	16	3	8	2	0	111
639	0	11	0	20	0	16	0	8	2	0	181
640	0	23	0	20	0	16	0	0	2	0	11
641	120	3	100	10	0	0	0	2	1	190	184
642	0	0	0	15	0	0	0	16	2	0	177
643	1	17	100	10	100	0	0	18	0	100	229
644	100	1	100	10	0	0	0	19	0	170	0
645	0	14	0	5	0	32	0	0	2	0	228
646	0	14	0	10	0	0	0	2	2	0	213
647	0	14	100	15	0	8	0	22	2	0	231
648	0	13	0	25	0	16	1	0	2	0	228
649	0	0	0	30	0	16	0	8	2	0	239
650	0	13	0	10	0	16	0	8	2	0	239
651	0	13	0	20	0	32	0	8	2	0	11
652	0	6	100	20	0	0	1	22	2	0	231
653	0	14	0	10	0	0	0	2	2	0	213
654	0	0	0	15	0	0	0	2	2	0	30
655	0	0	100	15	0	0	0	22	2	0	191
656	0	11	100	20	0	0	0	22	2	0	232
657	0	14	0	15	0	0	0	22	2	0	231
658	0	7	100	20	0	0	0	22	2	0	232
659	0	3	100	20	0	8	0	22	2	0	18
660	0	12	100	20	0	0	0	22	2	0	232
661	150	10	100	5	0	32	0	18	1	200	0
662	100	14	100	5	0	0	0	18	1	180	0
663	100	13	100	15	0	0	0	19	0	180	228
664	0	13	0	20	0	0	0	18	2	0	234
665	0	17	100	15	0	0	0	22	2	0	231
666	0	23	0	10	0	16	0	16	2	0	235
667	140	23	100	5	0	0	0	18	1	200	48
668	1	0	0	5	0	0	0	19	1	160	0
669	0	0	0	15	0	0	0	0	2	0	236
670	0	14	0	15	0	0	0	2	2	0	236
671	0	17	100	15	0	0	0	18	2	0	236
672	0	0	0	30	0	16	0	0	2	0	235
673	60	8	100	5	30	0	0	19	0	120	31
674	140	0	100	5	0	0	0	19	0	200	242
675	60	2	100	10	0	0	0	19	0	120	242
676	0	0	0	40	0	16	0	0	2	0	235
677	0	0	0	40	0	16	0	0	2	0	235
678	100	16	100	5	0	0	0	2	1	180	0
679	70	11	100	15	0	0	0	18	1	160	238
680	90	1	100	10	0	0	0	19	0	160	106
681	0	0	0	10	0	16	0	8	2	0	51
682	0	1	0	5	0	16	0	8	2	0	207
683	0	5	100	15	0	0	0	22	2	0	20
684	0	14	100	20	0	0	0	22	2	0	232
685	50	16	100	10	0	0	0	18	0	100	0
686	0	0	0	10	0	16	0	0	2	0	244
687	0	1	100	15	0	0	0	18	2	0	106
688	85	13	100	10	0	0	0	19	0	160	0
689	85	11	100	5	0	0	0	19	0	160	0
690	0	0	100	10	0	16	0	16	2	0	129
691	0	16	100	5	0	16	0	8	2	0	207
692	80	1	100	10	0	0	0	19	0	160	0
693	0	23	0	15	0	0	0	0	2	0	176
694	80	12	100	10	100	0	0	18	0	160	70
695	100	8	85	5	100	0	0	19	0	180	42
696	120	10	90	5	10	0	0	18	0	190	4
697	100	8	100	5	0	0	0	19	0	180	0
698	100	8	100	5	0	0	0	19	0	180	0
699	110	13	100	10	100	0	0	18	0	185	96
700	60	16	100	10	100	8	0	19	0	120	68
701	40	12	100	40	0	0	0	19	0	100	0
702	80	13	100	10	0	8	0	18	1	160	0
703	80	12	100	10	100	0	0	18	1	160	72
704	80	12	100	10	100	0	0	18	0	160	69
705	75	23	100	15	100	0	0	19	0	140	71
706	90	23	100	10	20	0	0	18	1	175	76
707	0	11	0	10	0	16	0	72	2	0	32
708	0	17	0	5	0	16	4	0	2	0	111
709	80	17	0	10	0	0	0	19	0	160	0
710	160	1	100	4	60	0	0	18	0	200	80
711	160	16	90	5	0	0	0	18	1	200	80
712	140	8	100	5	0	0	0	18	1	200	0
713	80	14	100	20	0	8	0	18	1	160	215
714	130	8	100	5	0	0	0	19	0	195	243
715	25	16	100	25	0	0	0	18	0	100	29
716	120	5	100	10	0	0	0	18	1	190	145
717	100	3	100	10	10	0	0	18	1	175	0
718	100	23	100	5	0	32	0	18	1	180	7
719	55	12	100	20	0	0	0	19	0	140	215
720	70	13	100	20	0	0	0	18	1	140	215
721	50	0	100	10	0	0	0	18	1	160	0
722	70	6	90	10	100	0	0	19	0	140	71
723	70	10	100	5	0	8	0	18	1	140	4
724	75	17	100	5	0	0	0	18	0	140	0
725	110	7	90	5	0	0	0	18	0	185	185
726	0	3	100	40	0	0	0	18	2	0	188
727	0	1	0	10	0	16	0	16	2	0	176
728	60	11	100	20	0	0	0	19	0	120	127
729	20	15	90	10	0	0	0	19	0	100	104
730	40	2	100	10	0	0	0	19	0	100	44
731	70	4	100	10	30	0	0	18	1	140	4
732	0	12	0	5	0	16	0	72	2	0	32
733	75	17	100	5	0	0	0	19	0	190	0
734	25	11	100	5	0	0	0	19	0	190	29
735	90	14	100	10	30	0	0	18	1	100	5
736	90	1	100	10	100	0	0	19	0	100	69
737	90	17	100	10	20	8	0	18	1	100	31
738	80	13	90	15	100	0	0	18	1	100	42
739	150	16	100	5	0	8	0	18	1	100	0
740	120	7	100	5	0	8	0	18	1	190	0
741	120	15	100	5	0	8	0	18	0	195	0
742	0	17	0	1	0	1	0	0	2	0	83
743	50	13	100	5	0	0	1	3	0	100	103
744	95	12	100	5	0	0	0	18	0	175	214
745	95	15	100	5	0	0	0	18	1	175	25
746	95	23	100	5	0	0	0	18	1	175	102
747	90	11	100	5	0	0	0	82	1	175	3
748	1	2	100	10	0	0	0	19	0	160	0
749	100	16	100	5	0	0	0	18	1	180	48
750	65	5	90	15	0	0	0	19	0	160	112
751	120	4	100	5	0	0	0	19	0	190	182
752	0	1	0	20	0	16	0	8	2	0	212
753	60	7	100	15	30	0	0	18	1	120	4
754	65	17	90	15	0	0	0	19	0	160	112
755	90	1	100	15	50	0	0	19	0	160	69
756	60	3	100	15	50	0	0	19	0	160	2
757	120	12	100	15	0	0	0	18	1	160	48
758	60	7	100	15	30	0	0	18	1	120	5
759	80	14	100	10	100	0	0	18	1	140	96
760	80	3	100	15	50	0	0	19	0	140	36
761	120	15	90	5	30	0	0	18	0	195	31
762	70	14	100	10	100	0	0	19	0	140	138
763	70	14	100	10	100	0	0	18	1	140	110
764	120	11	100	15	0	0	0	19	0	190	48
765	70	12	0	10	0	0	0	18	0	140	17
766	80	10	100	10	100	0	0	18	1	140	110
767	80	11	100	10	100	0	0	19	0	140	96
768	100	0	100	10	0	0	0	19	0	180	0
769	120	10	100	5	0	0	0	18	1	190	182
770	90	10	100	10	0	0	0	19	0	175	3
771	70	11	100	10	0	0	0	18	0	140	43
772	50	7	100	10	0	0	0	19	0	100	0
773	120	16	100	10	100	0	0	19	0	190	231
774	50	7	100	10	0	0	0	18	0	100	0
775	0	0	0	10	0	16	0	0	2	0	127
776	60	11	100	15	0	0	1	19	0	120	103
777	110	8	100	5	0	0	0	19	0	180	182
778	100	1	100	5	0	0	0	19	0	180	0
779	100	13	100	5	0	0	0	19	1	180	0
780	0	0	0	1	0	16	0	72	2	0	168
781	160	8	100	5	0	0	0	19	0	200	0
782	90	0	100	10	100	0	0	19	0	170	186
783	50	14	100	10	0	0	0	18	1	100	44
784	85	17	0	10	0	0	0	19	0	160	17
785	120	13	100	5	0	0	0	18	0	200	125
786	50	12	100	20	100	0	0	19	0	100	96
787	60	6	0	10	100	0	0	19	0	100	70
788	120	8	100	5	100	8	0	18	1	190	182
789	20	0	90	10	0	0	0	19	0	100	104
790	0	14	0	5	0	16	0	72	2	0	32
791	0	23	0	5	0	16	0	72	2	0	211
792	0	6	0	5	0	16	4	0	2	0	111
793	120	1	90	10	30	0	0	19	0	190	45
794	80	14	100	10	100	0	0	18	1	160	72
795	80	15	100	15	0	0	0	19	0	160	243
796	40	5	100	15	0	0	0	18	0	100	42
797	40	11	90	10	100	0	0	19	0	100	29
798	30	3	100	15	0	0	0	19	0	100	129
799	0	0	100	10	0	16	0	8	2	0	142
800	0	15	0	10	0	16	0	0	2	0	153
801	50	11	100	20	100	0	0	18	1	100	68
802	1	17	100	10	0	1	0	18	0	100	89
803	0	0	0	10	0	16	0	8	2	0	212
804	1	17	90	10	0	0	0	18	1	100	40
805	80	14	100	15	0	0	0	18	0	160	0
806	80	11	100	15	0	0	0	18	1	160	0
807	100	2	90	10	20	8	0	19	1	180	5
808	100	13	90	10	20	8	0	19	1	180	6
809	100	4	90	10	20	8	0	19	1	180	4
810	100	23	90	10	30	8	0	19	1	180	68
811	140	0	100	5	0	0	0	18	1	200	0
812	80	12	100	5	20	8	0	18	1	160	3
813	100	12	100	10	0	0	0	18	0	180	0
814	130	13	100	10	0	0	0	18	1	190	145
815	70	13	100	5	0	0	1	18	1	160	237
816	50	8	0	10	0	0	0	18	1	160	44
817	75	14	100	10	100	0	0	18	1	160	231
818	65	1	100	10	0	0	3	19	0	120	237
819	80	16	100	10	30	0	0	18	1	160	198
820	0	10	100	10	0	16	4	0	2	0	111
821	0	0	0	0	0	0	0	0	0	0	0
822	95	5	100	10	0	0	0	17	0	180	0
823	1	8	100	10	0	0	0	19	0	160	0
824	1	16	100	10	0	0	0	0	2	0	47
825	80	23	100	10	100	0	0	18	1	180	76
826	75	10	100	10	0	0	0	19	0	160	0
827	120	13	95	15	0	0	0	19	0	190	45
828	100	3	100	15	50	0	0	18	1	180	209
829	0	0	0	0	0	0	0	0	0	0	0
830	0	0	0	0	0	0	0	0	0	0	0
831	0	0	0	0	0	0	0	0	0	0	0
832	0	0	0	0	0	0	0	0	0	0	0
833	0	0	0	0	0	0	0	0	0	0	0
834	0	0	0	0	0	0	0	0	0	0	0
835	0	0	0	0	0	0	0	0	0	0	0
836	0	0	0	0	0	0	0	0	0	0	0
837	0	0	0	0	0	0	0	0	0	0	0
838	0	0	0	0	0	0	0	0	0	0	0
839	0	0	0	0	0	0	0	0	0	0	0
840	0	0	0	0	0	0	0	0	0	0	0
841	0	0	0	0	0	0	0	0	0	0	0
842	0	0	0	0	0	0	0	0	0	0	0
843	0	0	0	0	0	0	0	0	0	0	0
844	0	0	0	0	0	0	0	0	0	0	0
845	0	0	0	0	0	0	0	0	0	0	0
846	0	0	0	0	0	0	0	0	0	0	0
847	0	0	0	0	0	0	0	0	0	0	0
848	1	0	0	1	0	0	0	0	0	0	0
849	1	0	0	1	0	0	0	0	1	0	0
850	1	1	0	1	0	0	0	0	0	0	0
851	1	1	0	1	0	0	0	0	1	0	0
852	1	2	0	1	0	0	0	0	0	0	0
853	1	2	0	1	0	0	0	0	1	0	0
854	1	3	0	1	0	0	0	0	0	0	0
855	1	3	0	1	0	0	0	0	1	0	0
856	1	4	0	1	0	0	0	0	0	0	0
857	1	4	0	1	0	0	0	0	1	0	0
858	1	5	0	1	0	0	0	0	0	0	0
859	1	5	0	1	0	0	0	0	1	0	0
860	1	6	0	1	0	0	0	0	0	0	0
861	1	6	0	1	0	0	0	0	1	0	0
862	1	7	0	1	0	0	0	0	0	0	0
863	1	7	0	1	0	0	0	0	1	0	0
864	1	8	0	1	0	0	0	0	0	0	0
865	1	8	0	1	0	0	0	0	1	0	0
866	1	10	0	1	0	0	0	0	0	0	0
867	1	10	0	1	0	0	0	0	1	0	0
868	1	11	0	1	0	0	0	0	0	0	0
869	1	11	0	1	0	0	0	0	1	0	0
870	1	12	0	1	0	0	0	0	0	0	0
871	1	12	0	1	0	0	0	0	1	0	0
872	1	13	0	1	0	0	0	0	0	0	0
873	1	13	0	1	0	0	0	0	1	0	0
874	1	14	0	1	0	0	0	0	0	0	0
875	1	14	0	1	0	0	0	0	1	0	0
876	1	15	0	1	0	0	0	0	0	0	0
877	1	15	0	1	0	0	0	0	1	0	0
878	1	16	0	1	0	0	0	0	0	0	0
879	1	16	0	1	0	0	0	0	1	0	0
880	1	17	0	1	0	0	0	0	0	0	0
881	1	17	0	1	0	0	0	0	1	0	0
882	1	23	0	1	0	0	0	0	0	0	0
883	1	23	0	1	0	0	0	0	1	0	0
884	210	13	0	1	0	0	0	0	0	0	0
885	195	13	0	1	0	0	0	0	1	0	43
886	175	13	0	1	100	0	0	0	1	0	6
887	0	0	0	1	0	16	0	0	2	0	207
888	210	0	0	1	0	0	0	0	0	0	0
889	185	14	0	1	100	0	0	0	1	0	140
890	180	7	0	1	0	0	0	0	0	0	0
891	180	17	0	1	0	0	0	0	0	0	0
892	195	11	0	1	0	0	0	0	1	0	0
893	190	5	0	1	0	0	0	0	0	0	243
894	190	23	0	1	0	0	0	0	0	0	0
895	185	16	0	1	100	8	0	0	1	0	140
896	1	23	0	1	0	0	0	0	1	0	40
897	200	8	0	1	0	0	0	0	0	0	0
898	200	7	0	1	0	0	0	0	1	0	0
899	200	14	0	1	0	0	0	0	1	0	0
900	195	7	0	1	0	0	0	0	0	0	0
901	0	0	0	10	0	16	4	0	2	0	111
902	1	0	0	10	100	0	0	0	0	0	253
903	1	0	0	10	100	0	0	0	1	0	253
904	1	1	0	10	100	0	0	0	0	0	253
905	1	1	0	10	100	0	0	0	1	0	253
906	1	2	0	10	100	0	0	0	0	0	253
907	1	2	0	10	100	0	0	0	1	0	253
908	1	3	0	10	100	0	0	0	0	0	253
909	1	3	0	10	100	0	0	0	1	0	253
910	1	4	0	10	0	0	0	0	0	0	253
911	1	4	0	10	0	0	0	0	1	0	253
912	1	5	0	10	0	0	0	0	0	0	253
913	1	5	0	10	0	0	0	0	1	0	253
914	1	6	0	10	100	0	0	0	0	0	253
915	1	6	0	10	100	0	0	0	1	0	253
916	1	7	0	10	100	0	0	0	0	0	253
917	1	7	0	10	100	0	0	0	1	0	253
918	10	8	0	10	0	0	0	0	0	0	253
919	10	8	0	10	0	0	0	0	1	0	253
920	1	10	0	10	100	0	0	0	0	0	253
921	1	10	0	10	100	0	0	0	1	0	253
922	1	11	0	10	100	0	0	0	0	0	253
923	1	11	0	10	100	0	0	0	1	0	253
924	10	12	0	10	0	0	0	0	0	0	253
925	10	12	0	10	0	0	0	0	1	0	253
926	1	13	0	10	100	0	0	0	0	0	253
927	1	13	0	10	100	0	0	0	1	0	253
928	1	14	0	10	100	0	0	0	0	0	253
929	1	14	0	10	100	0	0	0	1	0	253
930	1	15	0	10	100	0	0	0	0	0	253
931	1	15	0	10	100	0	0	0	1	0	253
932	1	16	0	10	100	0	0	0	0	0	253
933	1	16	0	10	100	0	0	0	1	0	253
934	1	17	0	10	100	0	0	0	0	0	253
935	1	17	0	10	100	0	0	0	1	0	253
936	1	23	0	10	100	0	0	0	0	0	253
937	1	23	0	10	100	0	0	0	1	0	253
938	10	12	0	10	0	0	0	0	0	0	253
939	10	12	0	10	0	0	0	0	1	0	253
940	10	10	0	10	0	0	0	0	0	0	253
941	10	10	0	10	0	0	0	0	1	0	253
942	10	11	0	10	0	0	0	0	0	0	253
943	10	11	0	10	0	0	0	0	1	0	253
944	10	6	0	10	0	0	0	0	0	0	253
945	10	6	0	10	0	0	0	0	1	0	253
946	10	13	0	10	0	0	0	0	0	0	253
947	10	13	0	10	0	0	0	0	1	0	253
948	10	0	0	10	0	0	0	0	0	0	253
949	10	0	0	10	0	0	0	0	1	100	253
950	10	1	0	10	0	0	0	0	0	0	253
951	10	1	0	10	0	0	0	0	1	0	253
952	10	7	0	10	0	0	0	0	0	0	253
953	10	7	0	10	0	0	0	0	1	0	253
954	10	11	0	10	0	0	0	0	0	0	253
955	10	11	0	10	0	0	0	0	1	0	253
956	10	15	0	10	0	0	0	0	0	0	253
957	10	15	0	10	0	0	0	0	1	0	253
958	10	0	0	10	0	0	0	0	0	0	253
959	10	0	0	10	0	0	0	0	1	0	253
960	10	0	0	10	0	0	0	0	0	0	253
961	10	0	0	10	0	0	0	0	1	0	253
962	10	3	0	10	0	0	0	0	0	0	253
963	10	3	0	10	0	0	0	0	1	0	253
964	10	8	0	10	0	0	0	0	0	0	253
965	10	8	0	10	0	0	0	0	1	0	253
966	10	12	0	10	0	0	0	0	0	0	253
967	10	12	0	10	0	0	0	0	1	0	253
968	10	10	0	10	0	0	0	0	0	0	253
969	10	10	0	10	0	0	0	0	1	0	253
970	10	11	0	10	0	0	0	0	0	0	253
971	10	11	0	10	0	0	0	0	1	0	253
972	10	2	0	10	0	0	0	0	0	0	253
973	10	2	0	10	0	0	0	0	1	0	253
974	10	14	0	10	0	0	0	0	0	0	253
975	10	14	0	10	0	0	0	0	1	0	253
976	10	11	0	10	0	0	0	0	0	0	253
977	10	11	0	10	0	0	0	0	1	0	253
978	10	5	0	10	0	0	0	0	0	0	253
979	10	5	0	10	0	0	0	0	1	0	253
980	10	12	0	10	0	0	0	0	0	0	253
981	10	12	0	10	0	0	0	0	1	0	253
982	10	12	0	10	0	0	0	0	0	0	253
983	10	12	0	10	0	0	0	0	1	0	253
984	10	4	0	10	0	0	0	0	0	0	253
985	10	4	0	10	0	0	0	0	1	0	253
986	10	13	0	10	0	0	0	0	0	0	253
987	10	13	0	10	0	0	0	0	1	0	253
988	10	10	0	10	0	0	0	0	0	0	253
989	10	10	0	10	0	0	0	0	1	0	253
990	10	23	0	10	0	0	0	0	0	0	253
991	10	23	0	10	0	0	0	0	1	0	253
992	10	17	0	10	0	0	0	0	0	0	253
993	10	17	0	10	0	0	0	0	1	0	253
994	10	23	0	10	0	0	0	0	0	0	253
995	10	23	0	10	0	0	0	0	1	0	253
996	10	8	0	10	0	0	0	0	0	0	253
997	10	8	0	10	0	0	0	0	1	0	253
998	10	16	0	10	0	0	0	0	0	0	253
999	10	16	0	10	0	0	0	0	1	0	253
1000	10	17	0	10	0	0	0	0	0	0	253
1001	10	17	0	10	0	0	0	0	1	0	253
1002	10	11	0	10	0	0	0	0	0	0	253
1003	10	11	0	10	0	0	0	0	1	0	253
