group	map	index	label	x	y	elevation	dest_group	dest_map	dest_warp
8	9	1	出入口2: (7,4) -> 组03 地图05 #3	7	4	0	3	5	3
8	10	0	出入口1: (11,21) -> 组03 地图05 #6	11	21	0	3	5	6
8	10	1	出入口2: (12,5) -> 组08 地图11 #0	12	5	0	8	11	0
8	10	2	出入口3: (9,19) -> 组08 地图10 #0	9	19	0	8	10	0
8	11	0	出入口1: (11,4) -> 组08 地图10 #1	11	4	0	8	10	1
8	11	1	出入口2: (11,18) -> 组08 地图12 #0	11	18	0	8	12	0
8	12	0	出入口1: (11,21) -> 组08 地图11 #1	11	21	0	8	11	1
8	12	1	出入口2: (22,4) -> 组08 地图15 #0	22	4	0	8	15	0
8	13	0	出入口1: (14,7) -> 组08 地图18 #2	14	7	0	8	18	2
8	13	1	出入口2: (4,9) -> 组08 地图18 #3	4	9	0	8	18	3
8	13	2	出入口3: (9,12) -> 组08 地图19 #0	9	12	0	8	19	0
8	13	3	出入口4: (14,11) -> 组08 地图18 #4	14	11	0	8	18	4
8	13	4	出入口5: (18,11) -> 组08 地图17 #1	18	11	0	8	17	1
8	13	5	出入口6: (8,17) -> 组08 地图18 #0	8	17	0	8	18	0
8	13	6	出入口7: (10,17) -> 组08 地图18 #5	10	17	0	8	18	5
8	14	0	出入口1: (4,19) -> 组08 地图15 #2	4	19	0	8	15	2
8	14	1	出入口2: (4,8) -> 组08 地图15 #1	4	8	0	8	15	1
8	14	2	出入口3: (12,18) -> 组08 地图16 #0	12	18	0	8	16	0
8	14	3	出入口4: (19,18) -> 组08 地图15 #3	19	18	0	8	15	3
8	15	0	出入口1: (21,4) -> 组08 地图12 #1	21	4	0	8	12	1
8	15	1	出入口2: (1,6) -> 组08 地图14 #1	1	6	0	8	14	1
8	15	2	出入口3: (1,20) -> 组08 地图14 #0	1	20	0	8	14	0
8	15	3	出入口4: (23,21) -> 组08 地图14 #3	23	21	0	8	14	3
8	16	0	出入口1: (12,17) -> 组08 地图14 #2	12	17	0	8	14	2
8	16	1	出入口2: (4,13) -> 组08 地图17 #2	4	13	0	8	17	2
8	17	0	出入口1: (11,20) -> 组08 地图18 #1	11	20	0	8	18	1
8	17	1	出入口2: (7,13) -> 组08 地图13 #4	7	13	0	8	13	4
8	17	2	出入口3: (4,13) -> 组08 地图16 #1	4	13	0	8	16	1
8	17	3	出入口4: (13,11) -> 组08 地图17 #4	13	11	0	8	17	4
8	17	4	出入口5: (9,7) -> 组08 地图17 #3	9	7	0	8	17	3
8	18	0	出入口1: (14,22) -> 组08 地图13 #4	14	22	0	8	13	4
8	18	1	出入口2: (2,9) -> 组08 地图17 #0	2	9	0	8	17	0
8	18	2	出入口3: (2,15) -> 组08 地图13 #0	2	15	0	8	13	0
8	18	3	出入口4: (17,11) -> 组08 地图13 #1	17	11	0	8	13	1
8	18	4	出入口5: (11,7) -> 组08 地图13 #3	11	7	0	8	13	3
8	18	5	出入口6: (7,13) -> 组08 地图13 #6	7	13	0	8	13	6
8	19	0	出入口1: (14,12) -> 组08 地图13 #2	14	12	0	8	13	2
8	19	1	出入口2: (12,15) -> 组08 地图10 #0	12	15	0	8	10	0
8	19	2	出入口3: (13,20) -> 组08 地图20 #0	13	20	0	8	20	0
8	20	0	出入口1: (12,17) -> 组08 地图19 #2	12	17	0	8	19	2
8	21	0	出入口1: (2,15) -> 组03 地图05 #12	2	15	0	3	5	12
9	0	0	出入口1: (6,8) -> 组09 地图00 #0	6	8	0	9	0	0
9	0	1	出入口2: (7,8) -> 组03 地图06 #3	7	8	0	3	6	3
9	0	2	出入口3: (8,8) -> 组09 地图00 #0	8	8	0	9	0	0
9	1	0	出入口1: (3,7) -> 组09 地图01 #0	3	7	0	9	1	0
9	1	1	出入口2: (4,7) -> 组03 地图06 #5	4	7	0	3	6	5
9	1	2	出入口3: (5,7) -> 组09 地图01 #0	5	7	0	9	1	0
9	2	0	出入口1: (6,18) -> 组09 地图02 #0	6	18	0	9	2	0
9	2	1	出入口2: (7,18) -> 组03 地图06 #0	7	18	0	3	6	0
9	2	2	出入口3: (8,18) -> 组09 地图02 #0	8	18	0	9	2	0
9	3	0	出入口1: (1,9) -> 组09 地图03 #0	1	9	0	9	3	0
9	3	1	出入口2: (2,9) -> 组03 地图06 #2	2	9	0	3	6	2
9	3	2	出入口3: (3,9) -> 组09 地图03 #0	3	9	0	9	3	0
9	4	0	出入口1: (4,7) -> 组03 地图06 #7	4	7	0	3	6	7
9	5	0	出入口1: (10,17) -> 组03 地图06 #8	10	17	0	3	6	8
9	5	1	出入口2: (11,17) -> 组03 地图06 #8	11	17	0	3	6	8
9	5	2	出入口3: (2,13) -> 组09 地图05 #3	2	13	0	9	5	3
9	5	3	出入口4: (28,12) -> 组09 地图05 #2	28	12	0	9	5	2
9	5	4	出入口5: (29,2) -> 组09 地图05 #15	29	2	0	9	5	15
9	5	5	出入口6: (17,12) -> 组09 地图05 #0	17	12	0	9	5	0
9	5	6	出入口7: (16,12) -> 组09 地图05 #0	16	12	0	9	5	0
9	5	7	出入口8: (97,9) -> 组09 地图05 #0	97	9	0	9	5	0
9	5	8	出入口9: (82,10) -> 组09 地图05 #31	82	10	0	9	5	31
9	5	9	出入口10: (65,2) -> 组09 地图05 #26	65	2	0	9	5	26
9	5	10	出入口11: (96,9) -> 组09 地图05 #0	96	9	0	9	5	0
9	5	11	出入口12: (68,11) -> 组09 地图05 #0	68	11	0	9	5	0
9	5	12	出入口13: (41,14) -> 组09 地图05 #6	41	14	0	9	5	6
9	5	13	出入口14: (69,11) -> 组09 地图05 #0	69	11	0	9	5	0
9	5	14	出入口15: (41,12) -> 组09 地图05 #0	41	12	0	9	5	0
9	5	15	出入口16: (55,2) -> 组09 地图05 #4	55	2	0	9	5	4
9	5	16	出入口17: (60,4) -> 组09 地图05 #23	60	4	0	9	5	23
9	5	17	出入口18: (149,12) -> 组09 地图05 #30	149	12	0	9	5	30
9	5	18	出入口19: (88,5) -> 组09 地图05 #27	88	5	0	9	5	27
9	5	19	出入口20: (42,12) -> 组09 地图05 #0	42	12	0	9	5	0
9	5	20	出入口21: (42,14) -> 组09 地图05 #5	42	14	0	9	5	5
9	5	21	出入口22: (69,13) -> 组09 地图05 #14	69	13	0	9	5	14
9	5	22	出入口23: (68,13) -> 组09 地图05 #19	68	13	0	9	5	19
9	5	23	出入口24: (89,6) -> 组09 地图05 #16	89	6	0	9	5	16
9	5	24	出入口25: (88,10) -> 组09 地图05 #36	88	10	0	9	5	36
9	5	25	出入口26: (89,5) -> 组09 地图05 #29	89	5	0	9	5	29
9	5	26	出入口27: (93,7) -> 组09 地图05 #9	93	7	0	9	5	9
9	5	27	出入口28: (60,2) -> 组09 地图05 #0	60	2	0	9	5	0
9	5	28	出入口29: (96,11) -> 组09 地图05 #11	96	11	0	9	5	11
9	5	29	出入口30: (60,2) -> 组09 地图05 #0	60	2	0	9	5	0
9	5	30	出入口31: (117,13) -> 组09 地图05 #17	117	13	0	9	5	17
9	5	31	出入口32: (110,4) -> 组09 地图05 #8	110	4	0	9	5	8
9	5	32	出入口33: (123,5) -> 组09 地图05 #0	123	5	0	9	5	0
9	5	33	出入口34: (97,11) -> 组09 地图05 #13	97	11	0	9	5	13
9	5	34	出入口35: (124,7) -> 组09 地图05 #7	124	7	0	9	5	7
9	5	35	出入口36: (123,7) -> 组09 地图05 #10	123	7	0	9	5	10
9	5	36	出入口37: (116,6) -> 组09 地图05 #24	116	6	0	9	5	24
9	5	37	出入口38: (151,5) -> 组09 地图05 #39	151	5	0	9	5	39
9	5	38	出入口39: (150,5) -> 组09 地图05 #32	150	5	0	9	5	32
9	5	39	出入口40: (124,5) -> 组09 地图05 #0	124	5	0	9	5	0
9	5	40	出入口41: (61,19) -> 组03 地图06 #10	61	19	0	3	6	10
9	5	41	出入口42: (115,17) -> 组03 地图06 #11	115	17	0	3	6	11
9	6	0	出入口1: (4,7) -> 组03 地图06 #1	4	7	0	3	6	1
9	7	0	出入口1: (4,7) -> 组03 地图06 #4	4	7	0	3	6	4
9	8	0	出入口1: (4,7) -> 组03 地图06 #6	4	7	0	3	6	6
9	9	0	出入口1: (27,5) -> 组03 地图06 #9	27	5	0	3	6	9
9	9	1	出入口2: (31,19) -> 组09 地图10 #0	31	19	0	9	10	0
9	9	2	出入口3: (27,20) -> 组09 地图10 #0	27	20	0	9	10	0
9	9	3	出入口4: (28,43) -> 组09 地图09 #0	28	43	0	9	9	0
9	10	0	出入口1: (19,1) -> 组09 地图09 #2	19	1	0	9	9	2
9	10	1	出入口2: (27,16) -> 组09 地图11 #2	27	16	0	9	11	2
9	11	0	出入口1: (3,4) -> 组09 地图12 #0	3	4	0	9	12	0
9	11	1	出入口2: (3,13) -> 组09 地图13 #0	3	13	0	9	13	0
9	11	2	出入口3: (32,13) -> 组09 地图10 #1	32	13	0	9	10	1
9	12	0	出入口1: (20,16) -> 组09 地图11 #0	20	16	0	9	11	0
9	13	0	出入口1: (5,7) -> 组09 地图11 #1	5	7	0	9	11	1
10	0	0	出入口1: (6,8) -> 组10 地图00 #0	6	8	0	10	0	0
10	0	1	出入口2: (7,8) -> 组03 地图07 #5	7	8	0	3	7	5
10	0	2	出入口3: (8,8) -> 组10 地图00 #0	8	8	0	10	0	0
10	1	0	出入口1: (3,9) -> 组03 地图07 #1	3	9	0	3	7	1
10	2	0	出入口1: (4,18) -> 组10 地图02 #0	4	18	0	10	2	0
10	2	1	出入口2: (5,18) -> 组03 地图07 #4	5	18	0	3	7	4
10	2	2	出入口3: (6,18) -> 组10 地图02 #0	6	18	0	10	2	0
10	3	0	出入口1: (3,7) -> 组03 地图07 #6	3	7	0	3	7	6
10	4	0	出入口1: (3,7) -> 组03 地图07 #2	3	7	0	3	7	2
10	5	0	出入口1: (3,7) -> 组03 地图07 #3	3	7	0	3	7	3
10	6	0	出入口1: (3,5) -> 组03 地图07 #7	3	5	0	3	7	7
11	0	0	出入口1: (6,8) -> 组11 地图00 #0	6	8	0	11	0	0
11	0	1	出入口2: (7,8) -> 组03 地图08 #0	7	8	0	3	8	0
11	0	2	出入口3: (8,8) -> 组11 地图00 #0	8	8	0	11	0	0
11	1	0	出入口1: (7,17) -> 组03 地图08 #4	7	17	0	3	8	4
11	2	0	出入口1: (3,9) -> 组03 地图08 #2	3	9	0	3	8	2
11	2	1	出入口2: (7,3) -> 组11 地图03 #1	7	3	0	11	3	1
11	3	0	出入口1: (29,2) -> 组11 地图03 #0	29	2	0	11	3	0
11	3	1	出入口2: (30,2) -> 组11 地图02 #1	30	2	0	11	2	1
11	3	2	出入口3: (3,20) -> 组11 地图04 #4	3	20	0	11	4	4
11	3	3	出入口4: (5,18) -> 组11 地图03 #0	5	18	0	11	3	0
11	4	0	出入口1: (3,11) -> 组11 地图05 #3	3	11	0	11	5	3
11	4	1	出入口2: (3,4) -> 组11 地图05 #2	3	4	0	11	5	2
11	4	2	出入口3: (28,0) -> 组11 地图04 #0	28	0	0	11	4	0
11	4	3	出入口4: (28,6) -> 组11 地图05 #0	28	6	0	11	5	0
11	4	4	出入口5: (3,21) -> 组11 地图03 #2	3	21	0	11	3	2
11	4	5	出入口6: (28,20) -> 组11 地图05 #1	28	20	0	11	5	1
11	5	0	出入口1: (32,2) -> 组11 地图04 #3	32	2	0	11	4	3
11	5	1	出入口2: (29,18) -> 组11 地图04 #5	29	18	0	11	4	5
11	5	2	出入口3: (3,2) -> 组11 地图04 #1	3	2	0	11	4	1
11	5	3	出入口4: (3,8) -> 组11 地图04 #0	3	8	0	11	4	0
11	6	0	出入口1: (2,5) -> 组03 地图30 #1	2	5	0	3	30	1
12	0	0	出入口1: (6,8) -> 组12 地图00 #0	6	8	0	12	0	0
12	0	1	出入口2: (7,8) -> 组03 地图09 #7	7	8	0	3	9	7
12	0	2	出入口3: (8,8) -> 组12 地图00 #0	8	8	0	12	0	0
12	1	0	出入口1: (3,7) -> 组12 地图01 #0	3	7	0	12	1	0
12	1	1	出入口2: (4,7) -> 组03 地图09 #5	4	7	0	3	9	5
12	1	2	出入口3: (5,7) -> 组12 地图01 #0	5	7	0	12	1	0
12	2	0	出入口1: (4,7) -> 组03 地图09 #3	4	7	0	3	9	3
12	3	0	出入口1: (4,7) -> 组03 地图09 #6	4	7	0	3	9	6
12	4	0	出入口1: (4,7) -> 组03 地图09 #4	4	7	0	3	9	4
12	5	0	出入口1: (3,3) -> 组12 地图05 #2	3	3	0	12	5	2
12	5	1	出入口2: (3,5) -> 组03 地图09 #1	3	5	0	3	9	1
12	5	2	出入口3: (5,13) -> 组12 地图05 #0	5	13	0	12	5	0
12	5	3	出入口4: (5,15) -> 组12 地图06 #0	5	15	0	12	6	0
12	6	0	出入口1: (20,3) -> 组12 地图05 #3	20	3	0	12	5	3
12	6	1	出入口2: (19,29) -> 组12 地图07 #0	19	29	0	12	7	0
12	7	0	出入口1: (6,16) -> 组12 地图06 #1	6	16	0	12	6	1
12	7	1	出入口2: (6,3) -> 组12 地图08 #1	6	3	0	12	8	1
12	8	0	出入口1: (33,21) -> 组12 地图09 #0	33	21	0	12	9	0
12	8	1	出入口2: (20,19) -> 组12 地图07 #1	20	19	0	12	7	1
12	9	0	出入口1: (31,20) -> 组12 地图08 #0	31	20	0	12	8	0
12	9	1	出入口2: (33,4) -> 组12 地图10 #0	33	4	0	12	10	0
12	10	0	出入口1: (38,4) -> 组12 地图09 #1	38	4	0	12	9	1
12	11	0	出入口1: (27,53) -> 组12 地图11 #1	27	53	0	12	11	1
12	11	1	出入口2: (3,12) -> 组12 地图11 #0	3	12	0	12	11	0
12	11	2	出入口3: (14,98) -> 组03 地图09 #0	14	98	0	3	9	0
12	11	3	出入口4: (13,98) -> 组12 地图11 #0	13	98	0	12	11	0
12	11	4	出入口5: (15,98) -> 组12 地图11 #0	15	98	0	12	11	0
13	0	0	出入口1: (34,3) -> 组13 地图01 #0	34	3	0	13	1	0
13	0	1	出入口2: (20,53) -> 组03 地图10 #1	20	53	0	3	10	1
13	1	0	出入口1: (34,55) -> 组13 地图00 #0	34	55	0	13	0	0
13	1	1	出入口2: (25,38) -> 组13 地图02 #2	25	38	0	13	2	2
13	1	2	出入口3: (21,8) -> 组13 地图02 #0	21	8	0	13	2	0
13	1	3	出入口4: (39,5) -> 组13 地图02 #1	39	5	0	13	2	1
13	2	0	出入口1: (13,39) -> 组13 地图01 #2	13	39	0	13	1	2
13	2	1	出入口2: (46,32) -> 组13 地图01 #3	46	32	0	13	1	3
13	2	2	出入口3: (53,8) -> 组13 地图01 #1	53	8	0	13	1	1
13	3	0	出入口1: (6,8) -> 组13 地图03 #0	6	8	0	13	3	0
13	3	1	出入口2: (7,8) -> 组03 地图10 #0	7	8	0	3	10	0
13	3	2	出入口3: (8,8) -> 组13 地图03 #0	8	8	0	13	3	0
13	4	0	出入口1: (4,7) -> 组03 地图14 #1	4	7	0	3	14	1
13	5	0	出入口1: (18,22) -> 组03 地图12 #0	18	22	0	3	12	0
13	5	1	出入口2: (5,14) -> 组03 地图14 #0	5	14	0	3	14	0
13	5	2	出入口3: (27,38) -> 组13 地图05 #0	27	38	0	13	5	0
13	6	0	出入口1: (4,7) -> 组03 地图12 #1	4	7	0	3	12	1
13	7	0	出入口1: (4,7) -> 组03 地图12 #2	4	7	0	3	12	2
13	8	0	出入口1: (4,7) -> 组03 地图13 #0	4	7	0	3	13	0
13	9	0	出入口1: (21,23) -> 组03 地图13 #1	21	23	0	3	13	1
13	9	1	出入口2: (42,26) -> 组03 地图13 #2	42	26	0	3	13	2
13	10	0	出入口1: (3,9) -> 组13 地图10 #0	3	9	0	13	10	0
13	10	1	出入口2: (4,1) -> 组03 地图31 #0	4	1	0	3	31	0
13	10	2	出入口3: (4,9) -> 组03 地图15 #0	4	9	0	3	15	0
13	10	3	出入口4: (5,1) -> 组13 地图10 #0	5	1	0	13	10	0
13	11	0	出入口1: (49,43) -> 组03 地图31 #1	49	43	0	3	31	1
13	11	1	出入口2: (6,20) -> 组03 地图17 #0	6	20	0	3	17	0
13	12	0	出入口1: (5,28) -> 组13 地图12 #0	5	28	0	13	12	0
13	12	1	出入口2: (22,56) -> 组03 地图11 #0	22	56	0	3	11	0
13	12	2	出入口3: (41,2) -> 组13 地图13 #2	41	2	0	13	13	2
13	12	3	出入口4: (15,53) -> 组13 地图13 #1	15	53	0	13	13	1
13	13	0	出入口1: (21,1) -> 组13 地图14 #0	21	1	0	13	14	0
13	13	1	出入口2: (28,24) -> 组13 地图12 #3	28	24	0	13	12	3
13	13	2	出入口3: (43,54) -> 组13 地图12 #2	43	54	0	13	12	2
13	13	3	出入口4: (25,19) -> 组13 地图14 #0	25	19	0	13	14	0
13	14	0	出入口1: (16,15) -> 组13 地图13 #0	16	15	0	13	13	0
13	14	1	出入口2: (1,3) -> 组13 地图12 #3	1	3	0	13	12	3
13	14	2	出入口3: (13,0) -> 组13 地图12 #3	13	0	0	13	12	3
13	15	0	出入口1: (1,5) -> 组03 地图02 #0	1	5	0	3	2	0
13	15	1	出入口2: (1,6) -> 组13 地图15 #0	1	6	0	13	15	0
13	15	2	出入口3: (11,5) -> 组03 地图17 #1	11	5	0	3	17	1
13	15	3	出入口4: (11,6) -> 组13 地图15 #0	11	6	0	13	15	0
13	16	0	出入口1: (1,5) -> 组13 地图18 #2	1	5	0	13	18	2
13	16	1	出入口2: (1,6) -> 组13 地图16 #0	1	6	0	13	16	0
13	16	2	出入口3: (11,5) -> 组03 地图18 #0	11	5	0	3	18	0
13	16	3	出入口4: (11,6) -> 组13 地图16 #0	11	6	0	13	16	0
13	17	0	出入口1: (3,9) -> 组13 地图17 #0	3	9	0	13	17	0
13	17	1	出入口2: (4,1) -> 组03 地图22 #0	4	1	0	3	22	0
13	17	2	出入口3: (4,9) -> 组13 地图18 #1	4	9	0	13	18	1
13	17	3	出入口4: (5,1) -> 组13 地图17 #0	5	1	0	13	17	0
13	18	0	出入口1: (3,47) -> 组13 地图23 #0	3	47	0	13	23	0
13	18	1	出入口2: (12,6) -> 组13 地图17 #2	12	6	0	13	17	2
13	18	2	出入口3: (22,32) -> 组13 地图16 #0	22	32	0	13	16	0
13	18	3	出入口4: (27,16) -> 组13 地图19 #0	27	16	0	13	19	0
13	18	4	出入口5: (16,21) -> 组13 地图21 #0	16	21	0	13	21	0
13	18	5	出入口6: (22,11) -> 组13 地图20 #0	22	11	0	13	20	0
13	18	6	出入口7: (4,27) -> 组13 地图22 #0	4	27	0	13	22	0
13	18	7	出入口8: (10,44) -> 组13 地图32 #3	10	44	0	13	32	3
13	18	8	出入口9: (25,50) -> 组13 地图24 #0	25	50	0	13	24	0
13	18	9	出入口10: (10,30) -> 组13 地图32 #1	10	30	0	13	32	1
13	19	0	出入口1: (2,7) -> 组13 地图18 #3	2	7	0	13	18	3
13	20	0	出入口1: (4,12) -> 组13 地图18 #5	4	12	0	13	18	5
13	21	0	出入口1: (10,32) -> 组13 地图18 #4	10	32	0	13	18	4
13	22	0	出入口1: (4,12) -> 组13 地图18 #6	4	12	0	13	18	6
13	23	0	出入口1: (4,12) -> 组13 地图18 #0	4	12	0	13	18	0
13	23	1	出入口2: (4,1) -> 组13 地图25 #1	4	1	0	13	25	1
13	24	0	出入口1: (4,12) -> 组13 地图18 #8	4	12	0	13	18	8
13	25	0	出入口1: (24,1) -> 组13 地图26 #9	24	1	0	13	26	9
13	25	1	出入口2: (20,112) -> 组13 地图23 #1	20	112	0	13	23	1
13	26	0	出入口1: (4,1) -> 组13 地图27 #1	4	1	0	13	27	1
13	26	1	出入口2: (4,5) -> 组13 地图26 #8	4	5	0	13	26	8
13	26	2	出入口3: (18,1) -> 组13 地图28 #1	18	1	0	13	28	1
13	26	3	出入口4: (18,5) -> 组13 地图26 #10	18	5	0	13	26	10
13	26	4	出入口5: (32,1) -> 组13 地图29 #0	32	1	0	13	29	0
13	26	5	出入口6: (32,5) -> 组13 地图26 #12	32	5	0	13	26	12
13	26	6	出入口7: (45,1) -> 组13 地图30 #0	45	1	0	13	30	0
13	26	7	出入口8: (45,5) -> 组13 地图26 #14	45	5	0	13	26	14
13	26	8	出入口9: (4,25) -> 组13 地图26 #1	4	25	0	13	26	1
13	26	9	出入口10: (4,28) -> 组13 地图25 #0	4	28	0	13	25	0
13	26	10	出入口11: (18,25) -> 组13 地图26 #3	18	25	0	13	26	3
13	26	11	出入口12: (18,28) -> 组13 地图27 #0	18	28	0	13	27	0
13	26	12	出入口13: (32,25) -> 组13 地图26 #5	32	25	0	13	26	5
13	26	13	出入口14: (32,28) -> 组13 地图28 #0	32	28	0	13	28	0
13	26	14	出入口15: (45,25) -> 组13 地图26 #7	45	25	0	13	26	7
13	26	15	出入口16: (45,28) -> 组13 地图29 #1	45	28	0	13	29	1
13	27	0	出入口1: (22,1) -> 组13 地图26 #11	22	1	0	13	26	11
13	27	1	出入口2: (25,53) -> 组13 地图26 #0	25	53	0	13	26	0
13	28	0	出入口1: (28,7) -> 组13 地图26 #13	28	7	0	13	26	13
13	28	1	出入口2: (22,51) -> 组13 地图26 #2	22	51	0	13	26	2
13	29	0	出入口1: (11,35) -> 组13 地图26 #4	11	35	0	13	26	4
13	29	1	出入口2: (11,1) -> 组13 地图26 #15	11	1	0	13	26	15
13	30	0	出入口1: (13,40) -> 组13 地图26 #6	13	40	0	13	26	6
13	31	0	出入口1: (25,9) -> 组03 地图18 #1	25	9	0	3	18	1
13	31	1	出入口2: (25,45) -> 组03 地图19 #0	25	45	0	3	19	0
13	31	2	出入口3: (4,31) -> 组13 地图32 #2	4	31	0	13	32	2
13	31	3	出入口4: (2,3) -> 组13 地图32 #4	2	3	0	13	32	4
13	32	0	出入口1: (27,43) -> 组13 地图33 #0	27	43	0	13	33	0
13	32	1	出入口2: (11,4) -> 组13 地图18 #9	11	4	0	13	18	9
13	32	2	出入口3: (13,22) -> 组13 地图31 #2	13	22	0	13	31	2
13	32	3	出入口4: (12,12) -> 组13 地图18 #7	12	12	0	13	18	7
13	32	4	出入口5: (3,45) -> 组13 地图31 #3	3	45	0	13	31	3
13	33	0	出入口1: (7,6) -> 组13 地图32 #0	7	6	0	13	32	0
13	34	0	出入口1: (1,5) -> 组13 地图35 #0	1	5	0	13	35	0
13	34	1	出入口2: (1,6) -> 组13 地图34 #0	1	6	0	13	34	0
13	34	2	出入口3: (11,5) -> 组03 地图03 #1	11	5	0	3	3	1
13	35	0	出入口1: (11,52) -> 组13 地图34 #0	11	52	0	13	34	0
13	35	1	出入口2: (10,18) -> 组13 地图36 #2	10	18	0	13	36	2
13	36	0	出入口1: (3,9) -> 组13 地图36 #0	3	9	0	13	36	0
13	36	1	出入口2: (4,1) -> 组03 地图20 #0	4	1	0	3	20	0
13	36	2	出入口3: (4,9) -> 组13 地图35 #1	4	9	0	13	35	1
13	36	3	出入口4: (5,1) -> 组13 地图36 #0	5	1	0	13	36	0
13	37	0	出入口1: (3,9) -> 组13 地图37 #0	3	9	0	13	37	0
13	37	1	出入口2: (4,1) -> 组03 地图21 #0	4	1	0	3	21	0
13	37	2	出入口3: (4,9) -> 组03 地图04 #3	4	9	0	3	4	3
13	37	3	出入口4: (5,1) -> 组13 地图37 #0	5	1	0	13	37	0
13	38	0	出入口1: (3,7) -> 组13 地图38 #0	3	7	0	13	38	0
13	38	1	出入口2: (4,7) -> 组03 地图21 #2	4	7	0	3	21	2
13	38	2	出入口3: (5,7) -> 组13 地图38 #0	5	7	0	13	38	0
13	39	0	出入口1: (3,9) -> 组13 地图39 #0	3	9	0	13	39	0
13	39	1	出入口2: (4,1) -> 组13 地图40 #1	4	1	0	13	40	1
13	39	2	出入口3: (4,9) -> 组03 地图21 #1	4	9	0	3	21	1
13	39	3	出入口4: (5,1) -> 组13 地图39 #0	5	1	0	13	39	0
13	40	0	出入口1: (35,18) -> 组13 地图41 #0	35	18	0	13	41	0
13	40	1	出入口2: (10,49) -> 组13 地图39 #1	10	49	0	13	39	1
13	41	0	出入口1: (1,5) -> 组13 地图40 #0	1	5	0	13	40	0
13	41	1	出入口2: (11,5) -> 组03 地图22 #1	11	5	0	3	22	1
13	42	0	出入口1: (1,5) -> 组03 地图24 #0	1	5	0	3	24	0
13	42	1	出入口2: (1,6) -> 组13 地图42 #0	1	6	0	13	42	0
13	42	2	出入口3: (11,5) -> 组03 地图05 #7	11	5	0	3	5	7
13	42	3	出入口4: (11,6) -> 组13 地图42 #0	11	6	0	13	42	0
13	43	0	出入口1: (1,5) -> 组03 地图05 #11	1	5	0	3	5	11
13	43	1	出入口2: (1,6) -> 组13 地图43 #0	1	6	0	13	43	0
13	43	2	出入口3: (11,5) -> 组03 地图28 #1	11	5	0	3	28	1
13	43	3	出入口4: (11,6) -> 组13 地图43 #0	11	6	0	13	43	0
13	44	0	出入口1: (6,11) -> 组03 地图25 #0	6	11	0	3	25	0
13	44	1	出入口2: (20,11) -> 组03 地图25 #1	20	11	0	3	25	1
13	45	0	出入口1: (45,36) -> 组13 地图46 #3	45	36	0	13	46	3
13	45	1	出入口2: (2,13) -> 组03 地图27 #0	2	13	0	3	27	0
13	45	2	出入口3: (43,24) -> 组13 地图47 #2	43	24	0	13	47	2
13	45	3	出入口4: (41,36) -> 组13 地图45 #8	41	36	0	13	45	8
13	45	4	出入口5: (43,28) -> 组03 地图27 #1	43	28	0	3	27	1
13	45	5	出入口6: (12,11) -> 组13 地图47 #6	12	11	0	13	47	6
13	45	6	出入口7: (11,35) -> 组13 地图46 #2	11	35	0	13	46	2
13	45	7	出入口8: (16,3) -> 组13 地图47 #9	16	3	0	13	47	9
13	45	8	出入口9: (26,15) -> 组13 地图45 #3	26	15	0	13	45	3
13	45	9	出入口10: (41,15) -> 组13 地图46 #0	41	15	0	13	46	0
13	45	10	出入口11: (27,3) -> 组13 地图47 #8	27	3	0	13	47	8
13	45	11	出入口12: (41,3) -> 组13 地图47 #7	41	3	0	13	47	7
13	45	12	出入口13: (29,7) -> 组03 地图27 #3	29	7	0	3	27	3
13	46	0	出入口1: (35,32) -> 组13 地图45 #9	35	32	0	13	45	9
13	46	1	出入口2: (6,4) -> 组13 地图47 #0	6	4	0	13	47	0
13	46	2	出入口3: (29,26) -> 组13 地图45 #6	29	26	0	13	45	6
13	46	3	出入口4: (2,12) -> 组13 地图45 #0	2	12	0	13	45	0
13	46	4	出入口5: (33,6) -> 组13 地图47 #5	33	6	0	13	47	5
13	46	5	出入口6: (6,22) -> 组13 地图46 #0	6	22	0	13	46	0
13	46	6	出入口7: (6,32) -> 组03 地图27 #2	6	32	0	3	27	2
13	46	7	出入口8: (29,12) -> 组13 地图47 #3	29	12	0	13	47	3
13	47	0	出入口1: (17,22) -> 组13 地图46 #1	17	22	0	13	46	1
13	47	1	出入口2: (14,1) -> 组13 地图47 #0	14	1	0	13	47	0
13	47	2	出入口3: (5,6) -> 组13 地图45 #2	5	6	0	13	45	2
13	47	3	出入口4: (13,28) -> 组13 地图46 #7	13	28	0	13	46	7
13	47	4	出入口5: (29,10) -> 组13 地图47 #0	29	10	0	13	47	0
13	47	5	出入口6: (25,22) -> 组13 地图46 #4	25	22	0	13	46	4
13	47	6	出入口7: (31,31) -> 组13 地图45 #5	31	31	0	13	45	5
13	47	7	出入口8: (23,32) -> 组13 地图45 #11	23	32	0	13	45	11
13	47	8	出入口9: (8,31) -> 组13 地图45 #10	8	31	0	13	45	10
13	47	9	出入口10: (34,4) -> 组13 地图45 #7	34	4	0	13	45	7
13	48	0	出入口1: (4,32) -> 组03 地图28 #3	4	32	0	3	28	3
13	48	1	出入口2: (18,32) -> 组03 地图28 #2	18	32	0	3	28	2
13	48	2	出入口3: (8,13) -> 组13 地图49 #4	8	13	0	13	49	4
13	48	3	出入口4: (12,20) -> 组13 地图49 #3	12	20	0	13	49	3
