group	map	index	label	x	y	elevation	dest_group	dest_map	dest_warp
1	81	6	出入口7: (26,26) -> 组01 地图85 #18	26	26	3	1	85	18
1	81	7	出入口8: (26,27) -> 组01 地图85 #19	26	27	3	1	85	19
1	81	8	出入口9: (27,27) -> 组01 地图85 #20	27	27	3	1	85	20
1	81	9	出入口10: (28,26) -> 组01 地图85 #21	28	26	3	1	85	21
1	81	10	出入口11: (28,25) -> 组01 地图85 #22	28	25	3	1	85	22
1	82	0	出入口1: (12,20) -> 组01 地图81 #1	12	20	3	1	81	1
1	82	1	出入口2: (36,20) -> 组01 地图81 #1	36	20	3	1	81	1
1	82	2	出入口3: (15,6) -> 组01 地图72 #0	15	6	3	1	72	0
1	82	3	出入口4: (5,8) -> 组01 地图81 #4	5	8	3	1	81	4
1	83	0	出入口1: (12,6) -> 组03 地图39 #0	12	6	3	3	39	0
1	83	1	出入口2: (22,16) -> 组01 地图84 #1	22	16	3	1	84	1
1	83	2	出入口3: (10,16) -> 组01 地图84 #0	10	16	0	1	84	0
1	83	3	出入口4: (9,11) -> 组01 地图84 #2	9	11	0	1	84	2
1	83	4	出入口5: (9,12) -> 组01 地图84 #3	9	12	0	1	84	3
1	83	5	出入口6: (9,13) -> 组01 地图84 #4	9	13	0	1	84	4
1	83	6	出入口7: (8,14) -> 组01 地图84 #5	8	14	0	1	84	5
1	83	7	出入口8: (7,14) -> 组01 地图84 #6	7	14	0	1	84	6
1	84	0	出入口1: (28,20) -> 组01 地图83 #2	28	20	4	1	83	2
1	84	1	出入口2: (34,19) -> 组01 地图83 #1	34	19	3	1	83	1
1	84	2	出入口3: (27,17) -> 组01 地图83 #2	27	17	3	1	83	2
1	84	3	出入口4: (27,18) -> 组01 地图85 #3	27	18	3	1	85	3
1	84	4	出入口5: (27,19) -> 组01 地图85 #4	27	19	4	1	85	4
1	84	5	出入口6: (26,20) -> 组01 地图85 #5	26	20	3	1	85	5
1	84	6	出入口7: (25,20) -> 组01 地图85 #6	25	20	3	1	85	6
1	84	7	出入口8: (30,25) -> 组01 地图85 #0	30	25	3	1	85	0
1	84	8	出入口9: (34,30) -> 组01 地图85 #1	34	30	3	1	85	1
1	84	9	出入口10: (21,5) -> 组01 地图83 #5	21	5	3	1	83	5
1	84	10	出入口11: (31,9) -> 组01 地图85 #3	31	9	3	1	85	3
1	84	11	出入口12: (31,10) -> 组01 地图85 #4	31	10	3	1	85	4
1	84	12	出入口13: (30,10) -> 组01 地图85 #5	30	10	3	1	85	5
1	84	13	出入口14: (29,10) -> 组01 地图85 #6	29	10	3	1	85	6
1	84	14	出入口15: (28,10) -> 组01 地图85 #7	28	10	3	1	85	7
1	84	15	出入口16: (27,10) -> 组01 地图85 #8	27	10	3	1	85	8
1	84	16	出入口17: (26,10) -> 组01 地图85 #9	26	10	3	1	85	9
1	84	17	出入口18: (15,18) -> 组01 地图85 #10	15	18	3	1	85	10
1	84	18	出入口19: (16,18) -> 组01 地图85 #11	16	18	3	1	85	11
1	84	19	出入口20: (17,19) -> 组01 地图85 #12	17	19	3	1	85	12
1	84	20	出入口21: (17,20) -> 组01 地图85 #13	17	20	3	1	85	13
1	84	21	出入口22: (17,21) -> 组01 地图85 #14	17	21	3	1	85	14
1	84	22	出入口23: (16,22) -> 组01 地图85 #15	16	22	3	1	85	15
1	85	0	出入口1: (26,17) -> 组01 地图84 #7	26	17	4	1	84	7
1	85	1	出入口2: (32,24) -> 组01 地图84 #8	32	24	4	1	84	8
1	85	2	出入口3: (20,6) -> 组01 地图86 #2	20	6	4	1	86	2
1	85	3	出入口4: (29,8) -> 组01 地图84 #3	29	8	3	1	84	3
1	85	4	出入口5: (29,8) -> 组01 地图84 #4	29	8	4	1	84	4
1	85	5	出入口6: (28,8) -> 组01 地图84 #5	28	8	3	1	84	5
1	85	6	出入口7: (27,8) -> 组01 地图84 #6	27	8	4	1	84	6
1	85	7	出入口8: (26,8) -> 组01 地图84 #7	26	8	3	1	84	7
1	85	8	出入口9: (25,8) -> 组01 地图84 #8	25	8	3	1	84	8
1	85	9	出入口10: (24,8) -> 组01 地图86 #5	24	8	3	1	86	5
1	85	10	出入口11: (8,15) -> 组01 地图86 #6	8	15	3	1	86	6
1	85	11	出入口12: (9,15) -> 组01 地图86 #6	9	15	3	1	86	6
1	85	12	出入口13: (10,16) -> 组01 地图86 #6	10	16	3	1	86	6
1	85	13	出入口14: (10,17) -> 组01 地图86 #6	10	17	3	1	86	6
1	85	14	出入口15: (10,18) -> 组01 地图86 #6	10	18	3	1	86	6
1	85	15	出入口16: (9,19) -> 组01 地图86 #6	9	19	3	1	86	6
1	85	16	出入口17: (44,16) -> 组01 地图81 #0	44	16	4	1	81	0
1	85	17	出入口18: (54,39) -> 组01 地图81 #0	54	39	4	1	81	0
1	85	18	出入口19: (53,40) -> 组01 地图81 #0	53	40	4	1	81	0
1	85	19	出入口20: (53,41) -> 组01 地图81 #0	53	41	4	1	81	0
1	85	20	出入口21: (54,41) -> 组01 地图81 #0	54	41	4	1	81	0
1	85	21	出入口22: (55,40) -> 组01 地图81 #0	55	40	4	1	81	0
1	85	22	出入口23: (55,39) -> 组01 地图81 #0	55	39	4	1	81	0
1	85	23	出入口24: (49,40) -> 组01 地图81 #2	49	40	4	1	81	2
1	86	0	出入口1: (12,17) -> 组01 地图109 #2	12	17	0	1	109	2
1	86	1	出入口2: (6,2) -> 组01 地图109 #4	6	2	0	1	109	4
1	87	0	出入口1: (13,15) -> 组01 地图65 #1	13	15	0	1	65	1
1	87	1	出入口2: (5,2) -> 组01 地图109 #0	5	2	0	1	109	0
1	87	2	出入口3: (27,13) -> 组01 地图109 #1	27	13	0	1	109	1
1	87	3	出入口4: (28,4) -> 组01 地图109 #3	28	4	0	1	109	3
1	88	0	出入口1: (10,5) -> 组02 地图51 #2	10	5	3	2	51	2
1	88	1	出入口2: (16,8) -> 组01 地图89 #0	16	8	3	1	89	0
1	88	2	出入口3: (3,10) -> 组01 地图63 #0	3	10	3	1	63	0
1	88	3	出入口4: (10,9) -> 组01 地图89 #1	10	9	3	1	89	1
1	89	0	出入口1: (7,2) -> 组01 地图88 #1	7	2	3	1	88	1
1	89	1	出入口2: (11,5) -> 组01 地图89 #2	11	5	3	1	89	2
1	89	2	出入口3: (16,5) -> 组01 地图89 #1	16	5	3	1	89	1
1	89	3	出入口4: (19,6) -> 组01 地图89 #4	19	6	0	1	89	4
1	89	4	出入口5: (35,7) -> 组01 地图89 #3	35	7	0	1	89	3
1	89	5	出入口6: (22,5) -> 组01 地图89 #6	22	5	0	1	89	6
1	89	6	出入口7: (19,21) -> 组01 地图89 #5	19	21	0	1	89	5
1	91	0	出入口1: (5,16) -> 组01 地图63 #1	5	16	3	1	63	1
1	91	1	出入口2: (17,15) -> 组01 地图88 #3	17	15	3	1	88	3
1	91	2	出入口3: (18,7) -> 组01 地图88 #3	18	7	3	1	88	3
1	92	0	出入口1: (4,10) -> 组01 地图91 #0	4	10	3	1	91	0
1	92	1	出入口2: (18,10) -> 组01 地图93 #1	18	10	3	1	93	1
1	93	0	出入口1: (11,16) -> 组01 地图94 #0	11	16	3	1	94	0
1	93	1	出入口2: (18,10) -> 组01 地图92 #1	18	10	3	1	92	1
1	94	0	出入口1: (4,11) -> 组01 地图60 #4	4	11	3	1	60	4
1	94	1	出入口2: (20,11) -> 组01 地图60 #2	20	11	3	1	60	2
1	95	0	出入口1: (30,35) -> 组03 地图28 #2	30	35	3	3	28	2
1	95	1	出入口2: (5,38) -> 组03 地图28 #2	5	38	3	3	28	2
1	95	2	出入口3: (6,39) -> 组03 地图28 #2	6	39	3	3	28	2
1	95	3	出入口4: (1,11) -> 组03 地图28 #4	1	11	3	3	28	4
1	95	4	出入口5: (0,13) -> 组03 地图28 #2	0	13	3	3	28	2
1	96	0	出入口1: (7,34) -> 组03 地图38 #1	7	34	3	3	38	1
1	96	1	出入口2: (8,34) -> 组03 地图38 #2	8	34	3	3	38	2
1	96	2	出入口3: (44,5) -> 组01 地图97 #0	44	5	0	1	97	0
1	96	3	出入口4: (29,5) -> 组01 地图97 #1	29	5	0	1	97	1
1	96	4	出入口5: (17,5) -> 组01 地图98 #0	17	5	0	1	98	0
1	97	0	出入口1: (15,17) -> 组01 地图96 #2	15	17	3	1	96	2
1	97	1	出入口2: (33,17) -> 组01 地图96 #3	33	17	3	1	96	3
1	98	0	出入口1: (10,44) -> 组01 地图96 #4	10	44	0	1	96	4
1	98	1	出入口2: (29,7) -> 组01 地图99 #0	29	7	0	1	99	0
1	99	0	出入口1: (54,26) -> 组01 地图98 #1	54	26	0	1	98	1
1	99	1	出入口2: (19,7) -> 组01 地图100 #0	19	7	3	1	100	0
1	100	0	出入口1: (9,28) -> 组01 地图99 #1	9	28	0	1	99	1
1	100	1	出入口2: (9,11) -> 组03 地图15 #2	9	11	0	3	15	2
1	100	2	出入口3: (10,11) -> 组03 地图15 #3	10	11	0	3	15	3
1	100	3	出入口4: (8,11) -> 组03 地图15 #1	8	11	0	3	15	1
1	101	0	出入口1: (12,19) -> 组01 地图37 #7	12	19	0	1	37	7
1	101	1	出入口2: (12,19) -> 组01 地图37 #7	12	19	0	1	37	7
1	102	0	出入口1: (44,10) -> 组01 地图37 #3	44	10	3	1	37	3
1	102	1	出入口2: (31,29) -> 组01 地图37 #4	31	29	0	1	37	4
1	102	2	出入口3: (11,46) -> 组03 地图25 #0	11	46	0	3	25	0
1	103	0	出入口1: (19,24) -> 组11 地图03 #3	19	24	3	11	3	3
1	103	1	出入口2: (8,5) -> 组01 地图104 #0	8	5	0	1	104	0
1	103	2	出入口3: (9,5) -> 组01 地图104 #1	9	5	0	1	104	1
1	104	0	出入口1: (17,21) -> 组01 地图103 #1	17	21	0	1	103	1
1	104	1	出入口2: (18,21) -> 组01 地图103 #2	18	21	0	1	103	2
1	104	2	出入口3: (15,5) -> 组01 地图105 #0	15	5	0	1	105	0
1	104	3	出入口4: (55,7) -> 组01 地图105 #1	55	7	0	1	105	1
1	105	0	出入口1: (18,18) -> 组01 地图104 #2	18	18	3	1	104	2
1	105	1	出入口2: (55,24) -> 组01 地图104 #3	55	24	3	1	104	3
1	105	2	出入口3: (9,28) -> 组03 地图07 #11	9	28	3	3	7	11
1	105	3	出入口4: (15,6) -> 组01 地图106 #0	15	6	3	1	106	0
1	105	4	出入口5: (16,6) -> 组01 地图106 #1	16	6	3	1	106	1
1	105	5	出入口6: (50,4) -> 组01 地图113 #0	50	4	3	1	113	0
1	106	0	出入口1: (29,55) -> 组01 地图105 #3	29	55	0	1	105	3
1	106	1	出入口2: (30,55) -> 组01 地图105 #4	30	55	3	1	105	4
1	106	2	出入口3: (31,2) -> 组01 地图115 #0	31	2	3	1	115	0
1	107	0	出入口1: (4,1) -> 组01 地图106 #1	4	1	0	1	106	1
1	107	1	出入口2: (1,5) -> 组01 地图108 #0	1	5	0	1	108	0
1	108	0	出入口1: (3,2) -> 组127 地图127 #127	3	2	0	127	127	127
1	108	1	出入口2: (4,0) -> 组01 地图103 #2	4	0	0	1	103	2
1	109	0	出入口1: (8,35) -> 组03 地图18 #1	8	35	3	3	18	1
1	109	1	出入口2: (45,21) -> 组01 地图87 #2	45	21	3	1	87	2
1	109	2	出入口3: (18,19) -> 组01 地图86 #0	18	19	3	1	86	0
1	109	3	出入口4: (46,16) -> 组01 地图87 #3	46	16	3	1	87	3
1	109	4	出入口5: (10,5) -> 组01 地图86 #1	10	5	3	1	86	1
1	109	5	出入口6: (39,8) -> 组01 地图31 #0	39	8	3	1	31	0
1	110	0	出入口1: (14,11) -> 组03 地图15 #3	14	11	3	3	15	3
1	110	1	出入口2: (14,32) -> 组01 地图111 #0	14	32	3	1	111	0
1	110	2	出入口3: (4,12) -> 组01 地图111 #1	4	12	3	1	111	1
1	111	0	出入口1: (3,17) -> 组01 地图110 #1	3	17	0	1	110	1
1	111	1	出入口2: (2,8) -> 组01 地图110 #2	2	8	3	1	110	2
1	111	2	出入口3: (12,12) -> 组01 地图112 #0	12	12	3	1	112	0
1	111	3	出入口4: (12,3) -> 组01 地图112 #1	12	3	3	1	112	1
1	111	4	出入口5: (15,16) -> 组01 地图112 #2	15	16	3	1	112	2
1	111	5	出入口6: (3,6) -> 组01 地图113 #0	3	6	3	1	113	0
1	112	0	出入口1: (12,12) -> 组01 地图111 #2	12	12	3	1	111	2
1	112	1	出入口2: (12,3) -> 组01 地图111 #3	12	3	3	1	111	3
1	112	2	出入口3: (15,16) -> 组01 地图111 #4	15	16	3	1	111	4
1	113	0	出入口1: (16,14) -> 组01 地图105 #5	16	14	0	1	105	5
1	114	0	出入口1: (6,9) -> 组01 地图119 #1	6	9	3	1	119	1
1	115	0	出入口1: (11,13) -> 组03 地图61 #0	11	13	3	3	61	0
1	115	1	出入口2: (15,8) -> 组01 地图116 #0	15	8	3	1	116	0
1	115	2	出入口3: (14,4) -> 组01 地图120 #0	14	4	3	1	120	0
1	115	3	出入口4: (14,9) -> 组01 地图116 #2	14	9	3	1	116	2
1	116	0	出入口1: (6,8) -> 组01 地图121 #3	6	8	3	1	121	3
1	116	1	出入口2: (3,6) -> 组01 地图117 #0	3	6	3	1	117	0
1	116	2	出入口3: (9,6) -> 组01 地图108 #0	9	6	3	1	108	0
1	116	3	出入口4: (0,10) -> 组01 地图115 #3	0	10	3	1	115	3
1	116	4	出入口5: (0,0) -> 组01 地图115 #3	0	0	3	1	115	3
1	116	5	出入口6: (6,4) -> 组01 地图108 #0	6	4	3	1	108	0
1	117	0	出入口1: (9,6) -> 组01 地图116 #1	9	6	3	1	116	1
1	117	1	出入口2: (6,8) -> 组01 地图118 #0	6	8	3	1	118	0
1	117	2	出入口3: (11,1) -> 组01 地图115 #3	11	1	3	1	115	3
1	117	3	出入口4: (2,1) -> 组01 地图115 #3	2	1	3	1	115	3
1	117	4	出入口5: (1,5) -> 组01 地图118 #0	1	5	3	1	118	0
1	117	5	出入口6: (6,4) -> 组01 地图108 #0	6	4	3	1	108	0
1	117	6	出入口7: (3,6) -> 组01 地图108 #0	3	6	3	1	108	0
1	118	0	出入口1: (6,4) -> 组01 地图117 #1	6	4	3	1	117	1
1	118	1	出入口2: (9,6) -> 组01 地图119 #0	9	6	3	1	119	0
1	118	2	出入口3: (11,5) -> 组01 地图119 #0	11	5	3	1	119	0
1	118	3	出入口4: (6,8) -> 组01 地图121 #5	6	8	3	1	121	5
1	118	4	出入口5: (3,6) -> 组01 地图108 #0	3	6	3	1	108	0
1	119	0	出入口1: (3,6) -> 组01 地图118 #1	3	6	3	1	118	1
1	119	1	出入口2: (6,4) -> 组01 地图114 #0	6	4	3	1	114	0
1	119	2	出入口3: (9,6) -> 组01 地图108 #0	9	6	3	1	108	0
1	119	3	出入口4: (6,8) -> 组01 地图121 #4	6	8	3	1	121	4
1	119	4	出入口5: (0,1) -> 组01 地图115 #3	0	1	3	1	115	3
1	120	0	出入口1: (5,13) -> 组01 地图59 #9	5	13	3	1	59	9
1	120	1	出入口2: (2,3) -> 组01 地图119 #3	2	3	3	1	119	3
1	121	0	出入口1: (27,21) -> 组03 地图53 #0	27	21	3	3	53	0
1	121	1	出入口2: (20,23) -> 组03 地图53 #1	20	23	3	3	53	1
1	121	2	出入口3: (21,14) -> 组03 地图53 #2	21	14	3	3	53	2
1	121	3	出入口4: (32,15) -> 组01 地图116 #0	32	15	3	1	116	0
1	121	4	出入口5: (16,7) -> 组01 地图119 #3	16	7	3	1	119	3
1	121	5	出入口6: (50,21) -> 组01 地图118 #3	50	21	3	1	118	3
1	122	0	出入口1: (15,22) -> 组03 地图58 #0	15	22	3	3	58	0
2	0	0	出入口1: (9,5) -> 组02 地图36 #1	9	5	3	2	36	1
2	0	1	出入口2: (9,16) -> 组02 地图59 #0	9	16	3	2	59	0
2	1	0	出入口1: (8,10) -> 组02 地图02 #1	8	10	3	2	2	1
2	1	1	出入口2: (5,7) -> 组02 地图10 #0	5	7	3	2	10	0
2	2	0	出入口1: (15,6) -> 组02 地图03 #1	15	6	3	2	3	1
2	2	1	出入口2: (4,6) -> 组02 地图01 #0	4	6	3	2	1	0
2	2	2	出入口3: (13,5) -> 组02 地图11 #0	13	5	0	2	11	0
2	3	0	出入口1: (2,11) -> 组02 地图04 #1	2	11	4	2	4	1
2	3	1	出入口2: (4,1) -> 组02 地图02 #0	4	1	3	2	2	0
2	3	2	出入口3: (5,1) -> 组02 地图11 #0	5	1	0	2	11	0
2	4	0	出入口1: (16,5) -> 组02 地图05 #1	16	5	3	2	5	1
2	4	1	出入口2: (10,6) -> 组07 地图06 #0	10	6	3	7	6	0
2	4	2	出入口3: (16,4) -> 组02 地图11 #0	16	4	0	2	11	0
2	5	0	出入口1: (15,6) -> 组02 地图06 #1	15	6	3	2	6	1
2	5	1	出入口2: (4,6) -> 组02 地图04 #0	4	6	3	2	4	0
2	5	2	出入口3: (13,5) -> 组02 地图11 #0	13	5	0	2	11	0
2	6	0	出入口1: (15,6) -> 组02 地图07 #1	15	6	3	2	7	1
2	6	1	出入口2: (4,6) -> 组02 地图05 #0	4	6	3	2	5	0
2	6	2	出入口3: (13,5) -> 组02 地图11 #0	13	5	0	2	11	0
2	7	0	出入口1: (15,6) -> 组02 地图08 #1	15	6	3	2	8	1
2	7	1	出入口2: (4,6) -> 组02 地图06 #0	4	6	3	2	6	0
2	7	2	出入口3: (13,5) -> 组02 地图11 #0	13	5	0	2	11	0
2	8	0	出入口1: (15,6) -> 组02 地图09 #1	15	6	3	2	9	1
2	8	1	出入口2: (4,6) -> 组02 地图07 #0	4	6	3	2	7	0
2	8	2	出入口3: (13,5) -> 组02 地图11 #0	13	5	0	2	11	0
2	9	0	出入口1: (13,5) -> 组02 地图11 #0	13	5	0	2	11	0
2	9	1	出入口2: (4,6) -> 组02 地图08 #0	4	6	3	2	8	0
2	10	0	出入口1: (9,5) -> 组02 地图01 #0	9	5	3	2	1	0
2	10	1	出入口2: (9,20) -> 组03 地图62 #0	9	20	3	3	62	0
2	10	2	出入口3: (18,22) -> 组01 地图59 #0	18	22	0	1	59	0
2	10	3	出入口4: (8,20) -> 组03 地图62 #0	8	20	3	3	62	0
2	10	4	出入口5: (10,20) -> 组03 地图62 #0	10	20	3	3	62	0
2	11	0	出入口1: (2,5) -> 组127 地图127 #127	2	5	3	127	127	127
2	12	0	出入口1: (5,10) -> 组03 地图54 #0	5	10	3	3	54	0
2	12	1	出入口2: (8,5) -> 组02 地图13 #0	8	5	3	2	13	0
2	12	2	出入口3: (9,10) -> 组02 地图13 #0	9	10	3	2	13	0
2	13	0	出入口1: (12,5) -> 组02 地图12 #1	12	5	3	2	12	1
2	14	0	出入口1: (10,11) -> 组02 地图15 #2	10	11	3	2	15	2
2	14	1	出入口2: (14,6) -> 组03 地图01 #4	14	6	3	3	1	4
2	14	2	出入口3: (6,11) -> 组02 地图23 #0	6	11	3	2	23	0
2	14	3	出入口4: (5,11) -> 组02 地图13 #2	5	11	3	2	13	2
2	15	0	出入口1: (8,0) -> 组02 地图13 #3	8	0	3	2	13	3
2	15	1	出入口2: (5,10) -> 组02 地图13 #4	5	10	3	2	13	4
2	15	2	出入口3: (10,0) -> 组02 地图16 #0	10	0	3	2	16	0
2	15	3	出入口4: (9,0) -> 组02 地图13 #2	9	0	3	2	13	2
2	16	0	出入口1: (10,11) -> 组02 地图24 #0	10	11	3	2	24	0
2	16	1	出入口2: (8,5) -> 组02 地图13 #4	8	5	3	2	13	4
2	16	2	出入口3: (5,8) -> 组02 地图17 #0	5	8	3	2	17	0
2	16	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
2	17	0	出入口1: (7,5) -> 组02 地图13 #3	7	5	3	2	13	3
2	17	1	出入口2: (10,15) -> 组02 地图18 #3	10	15	3	2	18	3
2	17	2	出入口3: (5,25) -> 组02 地图13 #1	5	25	3	2	13	1
2	17	3	出入口4: (0,0) -> 组02 地图13 #2	0	0	3	2	13	2
2	18	0	出入口1: (9,10) -> 组02 地图13 #3	9	10	3	2	13	3
2	18	1	出入口2: (8,5) -> 组02 地图25 #0	8	5	3	2	25	0
2	18	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
2	18	3	出入口4: (2,5) -> 组02 地图19 #1	2	5	3	2	19	1
2	19	0	出入口1: (4,14) -> 组03 地图03 #3	4	14	3	3	3	3
2	19	1	出入口2: (8,5) -> 组02 地图13 #4	8	5	3	2	13	4
2	19	2	出入口3: (5,8) -> 组02 地图20 #0	5	8	3	2	20	0
2	19	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
2	20	0	出入口1: (4,14) -> 组02 地图13 #3	4	14	3	2	13	3
2	20	1	出入口2: (8,5) -> 组02 地图21 #3	8	5	3	2	21	3
2	20	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
2	20	3	出入口4: (2,5) -> 组02 地图26 #0	2	5	3	2	26	0
2	21	0	出入口1: (5,1) -> 组02 地图22 #0	5	1	3	2	22	0
2	21	1	出入口2: (8,5) -> 组02 地图13 #4	8	5	3	2	13	4
2	21	2	出入口3: (5,8) -> 组02 地图13 #1	5	8	3	2	13	1
2	21	3	出入口4: (2,5) -> 组02 地图13 #2	2	5	3	2	13	2
2	22	0	出入口1: (4,14) -> 组02 地图13 #1	4	14	3	2	13	1
2	23	0	出入口1: (4,14) -> 组02 地图13 #3	4	14	3	2	13	3
2	24	0	出入口1: (4,14) -> 组02 地图13 #1	4	14	3	2	13	1
2	25	0	出入口1: (4,14) -> 组02 地图13 #2	4	14	3	2	13	2
2	26	0	出入口1: (4,14) -> 组02 地图13 #4	4	14	3	2	13	4
2	27	0	出入口1: (11,8) -> 组03 地图65 #0	11	8	3	3	65	0
2	28	0	出入口1: (8,6) -> 组03 地图65 #1	8	6	3	3	65	1
2	29	0	出入口1: (7,9) -> 组03 地图65 #2	7	9	3	3	65	2
2	30	0	出入口1: (11,15) -> 组03 地图65 #3	11	15	3	3	65	3
2	31	0	出入口1: (11,15) -> 组03 地图65 #4	11	15	3	3	65	4
2	32	0	出入口1: (11,15) -> 组03 地图65 #5	11	15	3	3	65	5
2	33	0	出入口1: (11,15) -> 组03 地图65 #6	11	15	3	3	65	6
2	34	0	出入口1: (15,13) -> 组09 地图06 #3	15	13	0	9	6	3
2	34	1	出入口2: (4,23) -> 组02 地图36 #0	4	23	0	2	36	0
2	35	0	出入口1: (15,7) -> 组09 地图06 #3	15	7	3	9	6	3
2	35	1	出入口2: (10,16) -> 组02 地图36 #0	10	16	0	2	36	0
2	35	2	出入口3: (10,17) -> 组02 地图36 #0	10	17	0	2	36	0
2	35	3	出入口4: (13,17) -> 组02 地图37 #0	13	17	0	2	37	0
2	35	4	出入口5: (13,16) -> 组00 地图00 #0	13	16	0	0	0	0
2	35	5	出入口6: (17,16) -> 组02 地图38 #0	17	16	0	2	38	0
2	35	6	出入口7: (17,17) -> 组02 地图38 #0	17	17	0	2	38	0
2	35	7	出入口8: (20,17) -> 组02 地图39 #0	20	17	0	2	39	0
2	35	8	出入口9: (20,16) -> 组00 地图00 #0	20	16	0	0	0	0
2	35	9	出入口10: (3,23) -> 组13 地图00 #0	3	23	0	13	0	0
2	35	10	出入口11: (10,25) -> 组02 地图40 #0	10	25	0	2	40	0
2	35	11	出入口12: (13,26) -> 组02 地图41 #0	13	26	0	2	41	0
2	35	12	出入口13: (13,25) -> 组00 地图00 #0	13	25	0	0	0	0
2	35	13	出入口14: (17,26) -> 组02 地图42 #0	17	26	0	2	42	0
2	35	14	出入口15: (17,25) -> 组02 地图42 #0	17	25	0	2	42	0
2	35	15	出入口16: (20,26) -> 组02 地图43 #0	20	26	0	2	43	0
2	35	16	出入口17: (20,25) -> 组00 地图00 #0	20	25	0	0	0	0
2	36	0	出入口1: (7,17) -> 组02 地图54 #0	7	17	3	2	54	0
2	36	1	出入口2: (8,23) -> 组02 地图00 #0	8	23	3	2	0	0
2	37	0	出入口1: (7,17) -> 组00 地图00 #0	7	17	0	0	0	0
2	38	0	出入口1: (7,17) -> 组00 地图00 #0	7	17	0	0	0	0
2	39	0	出入口1: (7,17) -> 组02 地图55 #1	7	17	3	2	55	1
2	39	1	出入口2: (3,12) -> 组02 地图40 #0	3	12	3	2	40	0
2	40	0	出入口1: (7,17) -> 组02 地图39 #1	7	17	3	2	39	1
2	40	1	出入口2: (4,9) -> 组02 地图41 #0	4	9	3	2	41	0
2	41	0	出入口1: (7,17) -> 组02 地图40 #1	7	17	3	2	40	1
2	41	1	出入口2: (2,2) -> 组02 地图42 #0	2	2	3	2	42	0
2	42	0	出入口1: (7,17) -> 组02 地图41 #1	7	17	3	2	41	1
2	43	0	出入口1: (7,17) -> 组02 地图55 #2	7	17	3	2	55	2
2	43	1	出入口2: (4,4) -> 组02 地图44 #0	4	4	3	2	44	0
2	44	0	出入口1: (4,4) -> 组02 地图43 #1	4	4	3	2	43	1
2	44	1	出入口2: (2,2) -> 组02 地图45 #0	2	2	3	2	45	0
2	45	0	出入口1: (4,14) -> 组02 地图44 #1	4	14	3	2	44	1
2	45	1	出入口2: (4,4) -> 组02 地图46 #0	4	4	3	2	46	0
2	46	0	出入口1: (17,19) -> 组13 地图00 #1	17	19	4	13	0	1
2	46	1	出入口2: (8,21) -> 组02 地图47 #0	8	21	3	2	47	0
2	47	0	出入口1: (7,17) -> 组02 地图46 #1	7	17	3	2	46	1
2	47	1	出入口2: (14,10) -> 组02 地图48 #0	14	10	3	2	48	0
2	48	0	出入口1: (16,21) -> 组02 地图47 #1	16	21	4	2	47	1
2	48	1	出入口2: (4,3) -> 组02 地图49 #0	4	3	3	2	49	0
2	49	0	出入口1: (3,8) -> 组02 地图48 #1	3	8	3	2	48	1
2	49	1	出入口2: (11,10) -> 组02 地图50 #0	11	10	3	2	50	0
2	50	0	出入口1: (6,7) -> 组02 地图49 #1	6	7	3	2	49	1
2	50	1	出入口2: (5,1) -> 组02 地图51 #0	5	1	3	2	51	0
2	51	0	出入口1: (8,10) -> 组02 地图50 #1	8	10	3	2	50	1
2	51	1	出入口2: (54,6) -> 组01 地图72 #9	54	6	15	1	72	9
2	51	2	出入口3: (37,12) -> 组01 地图42 #1	37	12	3	1	42	1
2	51	3	出入口4: (52,15) -> 组10 地图05 #0	52	15	3	10	5	0
2	52	0	出入口1: (4,4) -> 组02 地图51 #1	4	4	3	2	51	1
2	52	1	出入口2: (2,2) -> 组02 地图53 #0	2	2	3	2	53	0
2	53	0	出入口1: (2,2) -> 组02 地图52 #1	2	2	3	2	52	1
2	53	1	出入口2: (4,4) -> 组02 地图38 #0	4	4	3	2	38	0
2	54	0	出入口1: (4,2) -> 组02 地图36 #0	4	2	3	2	36	0
2	54	1	出入口2: (11,5) -> 组02 地图55 #0	11	5	3	2	55	0
2	55	0	出入口1: (13,95) -> 组02 地图54 #1	13	95	3	2	54	1
2	55	1	出入口2: (3,1) -> 组02 地图39 #0	3	1	3	2	39	0
2	55	2	出入口3: (26,1) -> 组02 地图43 #0	26	1	3	2	43	0
2	56	0	出入口1: (14,28) -> 组02 地图58 #2	14	28	3	2	58	2
2	56	1	出入口2: (13,28) -> 组02 地图58 #2	13	28	3	2	58	2
2	56	2	出入口3: (12,28) -> 组02 地图58 #2	12	28	3	2	58	2
2	56	3	出入口4: (15,28) -> 组02 地图58 #2	15	28	3	2	58	2
2	56	4	出入口5: (16,28) -> 组02 地图58 #2	16	28	3	2	58	2
2	56	5	出入口6: (17,28) -> 组02 地图58 #2	17	28	3	2	58	2
2	56	6	出入口7: (0,0) -> 组01 地图110 #0	0	0	3	1	110	0
2	56	7	出入口8: (12,1) -> 组02 地图57 #1	12	1	3	2	57	1
2	56	8	出入口9: (13,1) -> 组02 地图57 #2	13	1	3	2	57	2
